epsilon, violation, accuracy, coverage
0.9660241297378942, 0.0081993263365148, nan, nan
0.9660241297378942, 0.010403642814588462, nan, nan
0.9660241297378942, 0.012607959292662124, 60.466970672236826, 0.7706972961025188
0.9660241297378942, 0.014812275770735786, 60.4177613798434, 0.7802759469479372
0.9660241297378942, 0.01701659224880945, 60.36855208744996, 0.7898545977933555
0.9660241297378942, 0.01922090872688311, 60.31934279505653, 0.7994332486387739
0.9660241297378942, 0.021425225204956773, 60.27013350266309, 0.809011899484192
0.9660241297378942, 0.023629541683030435, 60.22092421026966, 0.8185905503296105
0.9660241297378942, 0.025833858161104097, 60.17171491787624, 0.828169201175029
0.9660241297378942, 0.02803817463917776, 60.1225056254828, 0.8377478520204472
0.9660241297378942, 0.03024249111725142, 60.073296333089374, 0.8473265028658655
0.9660241297378942, 0.03244680759532508, 60.02408704069593, 0.856905153711284
0.9660241297378942, 0.034651124073398744, 59.974877748302504, 0.8664838045567023
0.9660241297378942, 0.036855440551472406, 59.92566845590907, 0.8760624554021206
0.9660241297378942, 0.03905975702954607, 59.876459163515634, 0.885641106247539
0.9660241297378942, 0.04126407350761973, 59.827249871122206, 0.8952197570929573
0.9660241297378942, 0.04346838998569339, 59.77804057872878, 0.9047984079383756
0.9660241297378942, 0.04567270646376705, 59.72883128633534, 0.9143770587837939
0.9660241297378942, 0.047877022941840715, 59.679621993941915, 0.9239557096292124
0.9660241297378942, 0.05008133941991438, 59.654593251253, 0.9301125804983055
0.9660241297378942, 0.05228565589798804, 59.65296645932229, 0.9329578506184535
0.9660241297378942, 0.0544899723760617, 59.651339667391596, 0.9358031207386014
0.9660241297378942, 0.05669428885413536, 59.64971287546089, 0.9386483908587494
0.9660241297378942, 0.058898605332209024, 59.64808608353019, 0.9414936609788973
0.9660241297378942, 0.061102921810282686, 59.646459291599484, 0.9443389310990453
0.9660241297378942, 0.06330723828835634, 59.64483249966878, 0.9471842012191933
0.9660241297378942, 0.06551155476643, 59.643205707738076, 0.9500294713393413
0.9660241297378942, 0.06771587124450366, 59.64157891580737, 0.9528747414594892
0.9660241297378942, 0.06992018772257733, 59.63995212387667, 0.9557200115796372
0.9660241297378942, 0.07212450420065099, 59.638325331945964, 0.9585652816997853
0.9660241297378942, 0.07432882067872465, 59.63669854001526, 0.9614105518199332
0.9660241297378942, 0.07653313715679831, 59.635071748084556, 0.9642558219400812
0.9660241297378942, 0.07873745363487197, 59.633444956153866, 0.9671010920602292
0.9660241297378942, 0.08094177011294564, 59.631818164223155, 0.9699463621803772
0.9660241297378942, 0.0831460865910193, 59.63019137229245, 0.9727916323005251
0.9660241297378942, 0.08535040306909296, 59.62856458036175, 0.975636902420673
0.9660241297378942, 0.08755471954716662, 59.62693778843104, 0.978482172540821
0.9660241297378942, 0.08975903602524028, 59.625310996500346, 0.9813274426609689
0.9660241297378942, 0.09196335250331394, 59.62368420456964, 0.9841727127811171
0.9660241297378942, 0.0941676689813876, 59.62205741263893, 0.9870179829012649
0.9660241297378942, 0.09637198545946127, 59.636137196436415, 0.9879016027539865
0.9660241297378942, 0.09857630193753493, 59.65217477971091, 0.9885407060466314
0.9660241297378942, 0.10078061841560859, 59.668212362985415, 0.9891798093392764
0.9660241297378942, 0.10298493489368225, 59.684249946259904, 0.9898189126319212
0.9660241297378942, 0.10518925137175592, 59.70028752953439, 0.990458015924566
0.9660241297378942, 0.10739356784982958, 59.716325112808896, 0.991097119217211
0.9660241297378942, 0.10959788432790324, 59.732362696083385, 0.9917362225098558
0.9660241297378942, 0.1118022008059769, 59.74840027935788, 0.9923753258025007
0.9660241297378942, 0.11400651728405056, 59.76443786263238, 0.9930144290951455
0.9660241297378942, 0.11621083376212422, 59.78047544590687, 0.9936535323877904
0.9660241297378942, 0.11841515024019789, 59.796513029181355, 0.9942926356804352
0.9660241297378942, 0.12061946671827155, 59.81255061245585, 0.9949317389730801
0.9660241297378942, 0.12282378319634521, 59.82858819573035, 0.995570842265725
