epsilon,violation,accuracy,coverage
2.996736092314156,0.1868160532922467,75.26666666666667,1.0
4.998354923543991,0.2331480992665165,79.0,1.0
5.989514388481506,0.2178170907345083,79.8,1.0
7.99924861299619,0.2349750136750155,81.33333333333333,1.0
4.998354923543991,0.2576890177028522,79.33333333333333,1.0
5.989514388481506,0.2471230509206298,80.33333333333333,1.0
6.991048702610226,0.2347678386608245,80.33333333333333,1.0
3.999463582415808,0.1935775237455018,76.66666666666667,1.0
4.998354923543991,0.2648083306822677,79.86666666666666,1.0
7.99924861299619,0.1912420828754825,79.6,1.0
8.994491839511777,0.2229023142912336,82.33333333333333,1.0
2.996736092314156,0.2005461610012526,77.06666666666666,1.0
5.989514388481506,0.2312270166365749,80.06666666666666,1.0
3.999463582415808,0.2037856397898685,77.33333333333333,1.0
7.99924861299619,0.2019587253813696,81.13333333333334,1.0
6.991048702610226,0.2560692783085443,80.93333333333334,1.0
7.99924861299619,0.2517562555180568,81.53333333333333,1.0
