epsilon,violation,accuracy,coverage
1.9900386637816347,0.014423839483493,74.27652733118971,0.8293333333333334
2.9980229739358397,0.00892851766228,78.61952861952862,0.792
3.9832768430772223,0.0081993263365148,78.14784727863525,0.8206666666666667
4.979412901005157,0.0102313827812717,80.21086780210868,0.822
5.985063125852397,0.0088745762727634,79.85436893203884,0.824
6.9936508973726434,0.0103145644345652,80.58091286307054,0.8033333333333333
1.9900386637816347,0.0507828133758389,74.86988847583643,0.8966666666666666
7.990844567860712,0.0090026918221159,81.92182410423453,0.8186666666666667
2.9783375222618664,0.0517731181414659,77.91898332009531,0.8393333333333334
8.72624688810856,0.0100793851112672,83.37368845843422,0.826
3.981671900537568,0.0447654807978535,77.63061074319353,0.906
4.984885582751872,0.0532916950511693,79.74963181148748,0.9053333333333332
1.9900386637816347,0.0890489361487449,74.679029957204,0.9346666666666666
5.986510408551178,0.0491411647827293,80.24786986831913,0.8606666666666667
2.988952096218459,0.0996021609185172,79.06110283159464,0.8946666666666667
3.996691612468916,0.0944791095193648,79.79797979797979,0.924
6.992183110003245,0.0483532058819486,79.18518518518519,0.9
1.9900386637816347,0.1286892164201754,73.99317406143345,0.9766666666666668
4.983005024714384,0.0978391231709472,81.23636363636363,0.9166666666666666
7.99019956760055,0.0468604391820561,81.87919463087249,0.894
2.988952096218459,0.1456270341094111,78.34757834757835,0.936
8.999103144362133,0.0473953633521352,81.53387937453462,0.8953333333333333
9.682963483586391,0.0482990865437035,82.65682656826569,0.9033333333333332
3.999154836061392,0.1300877646787498,80.01373626373626,0.9706666666666668
1.9900386637816347,0.1545266718139296,73.71581054036024,0.9993333333333332
4.989503282793539,0.1445315085130157,81.09243697478992,0.952
6.999561510704329,0.0853428432903841,80.74981975486662,0.9246666666666666
2.9974375198727534,0.1871179547760696,77.96842827728209,0.9713333333333334
1.9900386637816347,0.1556658403115794,73.73333333333333,1.0
3.999542541362679,0.1847850075986105,79.30327868852459,0.976
7.998178953932996,0.0935997661099846,81.62973552537527,0.9326666666666666
5.990248881756842,0.1361148324191777,80.38674033149171,0.9653333333333334
4.999757439703196,0.1922243156363537,80.77183480027082,0.9846666666666668
8.998231378634069,0.0953808735220382,82.23495702005731,0.9306666666666666
3.998715971206762,0.2187345537059365,78.90466531440163,0.986
9.995594013522702,0.0940765158113445,82.31098430813124,0.9346666666666666
6.986424782248438,0.1265688138212227,78.28725556304788,0.9886666666666668
2.9915124911557536,0.2200509593100273,78.50467289719626,0.9986666666666668
5.985816524306452,0.1745780321006398,80.33783783783784,0.9866666666666668
4.993797820766553,0.2110199643388116,80.09414929388029,0.9913333333333332
7.999227586862888,0.1411658224357168,80.98885793871867,0.9573333333333334
3.998563020850584,0.2159876502231606,78.66666666666667,1.0
8.998358265685145,0.1342218074910127,80.84663428174879,0.9606666666666668
6.990525233269175,0.1794933723481885,80.63214525891055,0.9913333333333332
4.995872014056388,0.2264266576658073,79.55911823647294,0.998
5.98847814042866,0.2023284319773563,80.81550802139037,0.9973333333333332
9.99315398053354,0.1303376742423549,81.80565127498276,0.9673333333333334
7.995371942117023,0.1602766551918492,81.21212121212122,0.99
5.990231266704936,0.2144128470859543,80.13333333333334,1.0
6.999753658498225,0.1924683067886867,81.26666666666667,1.0
8.998274450479995,0.1727237119239963,81.97713517148621,0.9913333333333332
7.999265563738225,0.182095148232019,82.4,1.0
6.99547155171857,0.1981170594941598,79.73333333333333,1.0
7.98849726658311,0.1836536572344936,81.18745830553702,0.9993333333333332
9.994863305400076,0.1770863123524581,82.48663101604278,0.9973333333333332
0.9917119012546116,0.0053407489813619,67.6131322094055,0.7513333333333333
0.9917119012546116,0.0177767845333679,67.77513855898654,0.842
0.9917119012546116,0.0481275205034561,67.9550245959241,0.9486666666666668
0.9917119012546116,0.0818837718279151,67.75919732441471,0.9966666666666668
0.9917119012546116,0.0849464927461446,67.8,1.0
1.4825561317367195,0.0089642139136415,69.42622950819673,0.8133333333333334
1.4825561317367195,0.0199980847770698,68.60198624904507,0.8726666666666667
1.4825561317367195,0.0489792290910549,69.01306240928882,0.9186666666666666
1.4825561317367195,0.0898472189755542,68.68055555555556,0.96
1.4825561317367195,0.1123879616909482,68.9326988443236,0.9806666666666668
1.4825561317367195,0.1349609767845216,69.04603068712476,0.9993333333333332
1.4825561317367195,0.1358696330801601,69.06666666666666,1.0
8.999123660866102,0.1972423565471185,82.57006151742993,0.9753333333333334
9.990184117013294,0.1963951354498865,82.9436038514443,0.9693333333333334
8.652458102922589,0.0064232194798444,83.83490971625108,0.7753333333333333
6.991660125105236,0.0452097344251252,81.27428127428128,0.858
