epsilon,violation,accuracy,coverage
5.990242500389562,0.1285140403413474,77.06666666666666,1.0
3.991270020313563,0.108298888874496,74.46666666666667,1.0
5.990242500389562,0.1293134008465483,77.13333333333334,1.0
7.996964866732165,0.1276568951269395,77.53333333333333,1.0
7.996964866732165,0.1244594531061357,77.66666666666667,1.0
5.990242500389562,0.1269153193309454,77.06666666666666,1.0
1.993908578347685,0.1362957681262651,68.53333333333333,1.0
3.9986141119801855,0.1162924939265056,69.53333333333333,1.0
