epsilon, violation, accuracy, coverage
1.988087676569879, 0.0041152261680976, nan, nan
2.0689748600006905, 0.0041152261680976, nan, nan
2.149862043431502, 0.0041152261680976, nan, nan
2.2307492268623137, 0.0041152261680976, nan, nan
2.3116364102931253, 0.0041152261680976, nan, nan
2.3925235937239373, 0.0041152261680976, nan, nan
2.473410777154749, 0.0041152261680976, nan, nan
2.5542979605855605, 0.0041152261680976, nan, nan
2.635185144016372, 0.0041152261680976, nan, nan
2.7160723274471836, 0.0041152261680976, nan, nan
2.796959510877995, 0.0041152261680976, nan, nan
2.877846694308807, 0.0041152261680976, nan, nan
2.9587338777396184, 0.0041152261680976, nan, nan
3.03962106117043, 0.0041152261680976, nan, nan
3.1205082446012415, 0.0041152261680976, nan, nan
3.201395428032053, 0.0041152261680976, nan, nan
3.2822826114628647, 0.0041152261680976, nan, nan
3.3631697948936763, 0.0041152261680976, nan, nan
3.444056978324488, 0.0041152261680976, nan, nan
3.5249441617553, 0.0041152261680976, nan, nan
3.6058313451861115, 0.0041152261680976, nan, nan
3.686718528616923, 0.0041152261680976, nan, nan
3.7676057120477346, 0.0041152261680976, nan, nan
3.8484928954785462, 0.0041152261680976, nan, nan
3.929380078909358, 0.0041152261680976, nan, nan
4.01026726234017, 0.0041152261680976, nan, nan
4.0911544457709805, 0.0041152261680976, nan, nan
4.172041629201793, 0.0041152261680976, nan, nan
4.252928812632605, 0.0041152261680976, nan, nan
4.333815996063416, 0.0041152261680976, nan, nan
4.414703179494228, 0.0041152261680976, nan, nan
4.495590362925039, 0.0041152261680976, nan, nan
4.576477546355851, 0.0041152261680976, nan, nan
4.6573647297866625, 0.0041152261680976, nan, nan
4.738251913217474, 0.0041152261680976, nan, nan
4.819139096648286, 0.0041152261680976, nan, nan
4.900026280079097, 0.0041152261680976, nan, nan
4.980913463509909, 0.0041152261680976, nan, nan
5.061800646940721, 0.0041152261680976, nan, nan
5.142687830371532, 0.0041152261680976, nan, nan
5.2235750138023445, 0.0041152261680976, nan, nan
5.304462197233155, 0.0041152261680976, nan, nan
5.385349380663968, 0.0041152261680976, nan, nan
5.466236564094778, 0.0041152261680976, nan, nan
5.547123747525591, 0.0041152261680976, nan, nan
5.6280109309564015, 0.0041152261680976, nan, nan
5.708898114387214, 0.0041152261680976, nan, nan
5.789785297818025, 0.0041152261680976, nan, nan
5.870672481248837, 0.0041152261680976, nan, nan
5.951559664679649, 0.0041152261680976, nan, nan
6.03244684811046, 0.0041152261680976, nan, nan
6.113334031541271, 0.0041152261680976, nan, nan
6.1942212149720834, 0.0041152261680976, nan, nan
6.275108398402894, 0.0041152261680976, nan, nan
6.355995581833707, 0.0041152261680976, nan, nan
6.436882765264519, 0.0041152261680976, nan, nan
6.51776994869533, 0.0041152261680976, nan, nan
6.598657132126142, 0.0041152261680976, nan, nan
6.679544315556953, 0.0041152261680976, nan, nan
6.760431498987765, 0.0041152261680976, nan, nan
6.841318682418576, 0.0041152261680976, nan, nan
6.922205865849389, 0.0041152261680976, nan, nan
7.003093049280199, 0.0041152261680976, nan, nan
7.083980232711012, 0.0041152261680976, nan, nan
7.164867416141822, 0.0041152261680976, nan, nan
7.245754599572635, 0.0041152261680976, nan, nan
7.326641783003446, 0.0041152261680976, nan, nan
7.407528966434258, 0.0041152261680976, nan, nan
7.488416149865069, 0.0041152261680976, nan, nan
7.569303333295881, 0.0041152261680976, nan, nan
7.650190516726692, 0.0041152261680976, nan, nan
7.731077700157504, 0.0041152261680976, nan, nan
7.811964883588315, 0.0041152261680976, nan, nan
7.892852067019128, 0.0041152261680976, nan, nan
7.973739250449938, 0.0041152261680976, nan, nan
8.05462643388075, 0.0041152261680976, nan, nan
8.135513617311563, 0.0041152261680976, nan, nan
8.216400800742374, 0.0041152261680976, nan, nan
8.297287984173186, 0.0041152261680976, nan, nan
8.378175167603997, 0.0041152261680976, nan, nan
8.45906235103481, 0.0041152261680976, nan, nan
8.53994953446562, 0.0041152261680976, nan, nan
8.620836717896433, 0.0041152261680976, nan, nan
8.701723901327243, 0.0041152261680976, nan, nan
8.782611084758056, 0.0041152261680976, nan, nan
8.863498268188867, 0.0041152261680976, nan, nan
8.944385451619679, 0.0041152261680976, nan, nan
9.02527263505049, 0.0041152261680976, nan, nan
9.106159818481302, 0.0041152261680976, nan, nan
9.187047001912113, 0.0041152261680976, nan, nan
9.267934185342925, 0.0041152261680976, nan, nan
9.348821368773736, 0.0041152261680976, nan, nan
9.429708552204549, 0.0041152261680976, nan, nan
9.51059573563536, 0.0041152261680976, nan, nan
9.591482919066172, 0.0041152261680976, nan, nan
9.672370102496982, 0.0041152261680976, nan, nan
9.753257285927795, 0.0041152261680976, nan, nan
9.834144469358607, 0.0041152261680976, nan, nan
9.915031652789418, 0.0041152261680976, nan, nan
9.99591883622023, 0.0041152261680976, nan, nan

1.988087676569879, 0.006686470282392384, nan, nan
2.0689748600006905, 0.006686470282392384, nan, nan
2.149862043431502, 0.006686470282392384, nan, nan
