epsilon, violation, accuracy, coverage
3.973825993274351, 3.094272723602743e-07, 0.7329204204204204, 1.0
4.095107758704094, 3.094272723602743e-07, 0.7345980423904839, 1.0
4.216389524133836, 3.094272723602743e-07, 0.7362756643605475, 1.0
4.337671289563579, 3.094272723602743e-07, 0.7379532863306111, 1.0
4.458953054993321, 3.094272723602743e-07, 0.7396309083006746, 1.0
4.580234820423064, 3.094272723602743e-07, 0.7413085302707382, 1.0
4.701516585852807, 3.094272723602743e-07, 0.7429861522408017, 1.0
4.822798351282549, 3.094272723602743e-07, 0.7446637742108653, 1.0
4.944080116712292, 3.094272723602743e-07, 0.7463413961809288, 1.0
5.065361882142034, 3.094272723602743e-07, 0.7480190181509924, 1.0
5.186643647571778, 3.094272723602743e-07, 0.749696640121056, 1.0
5.30792541300152, 3.094272723602743e-07, 0.7513742620911195, 1.0
5.4292071784312625, 3.094272723602743e-07, 0.7530518840611831, 1.0
5.550488943861005, 3.094272723602743e-07, 0.7547295060312466, 1.0
5.6717707092907474, 3.094272723602743e-07, 0.7564071280013102, 1.0
5.79305247472049, 3.094272723602743e-07, 0.7580847499713737, 1.0
5.914334240150232, 3.094272723602743e-07, 0.7597623719414373, 1.0
6.035616005579975, 3.094272723602743e-07, 0.7615707164427996, 1.0
6.156897771009718, 3.094272723602743e-07, 0.7636441150130051, 1.0
6.278179536439461, 3.094272723602743e-07, 0.7657175135832106, 1.0
6.399461301869204, 3.094272723602743e-07, 0.7677909121534161, 1.0
6.520743067298946, 3.094272723602743e-07, 0.7698643107236217, 1.0
6.642024832728689, 3.094272723602743e-07, 0.7719377092938271, 1.0
6.763306598158431, 3.094272723602743e-07, 0.7740111078640326, 1.0
6.884588363588174, 3.094272723602743e-07, 0.7760845064342381, 1.0
7.005870129017916, 3.094272723602743e-07, 0.7781579050044437, 1.0
7.127151894447659, 3.094272723602743e-07, 0.7802313035746492, 1.0
7.248433659877401, 3.094272723602743e-07, 0.7823047021448547, 1.0
7.3697154253071435, 3.094272723602743e-07, 0.7843781007150601, 1.0
7.490997190736887, 3.094272723602743e-07, 0.7864514992852657, 1.0
7.612278956166629, 3.094272723602743e-07, 0.7885248978554713, 1.0
7.733560721596373, 3.094272723602743e-07, 0.7905982964256767, 1.0
7.854842487026115, 3.094272723602743e-07, 0.7926716949958821, 1.0
7.9761242524558575, 3.094272723602743e-07, 0.7947450935660877, 1.0
8.0974060178856, 3.094272723602743e-07, nan, nan
8.218687783315342, 3.094272723602743e-07, nan, nan
8.339969548745085, 3.094272723602743e-07, nan, nan
8.461251314174827, 3.094272723602743e-07, nan, nan
8.58253307960457, 3.094272723602743e-07, nan, nan
8.703814845034312, 3.094272723602743e-07, nan, nan
8.825096610464056, 3.094272723602743e-07, nan, nan
8.946378375893799, 3.094272723602743e-07, nan, nan
9.067660141323541, 3.094272723602743e-07, nan, nan
9.188941906753284, 3.094272723602743e-07, nan, nan
9.310223672183026, 3.094272723602743e-07, nan, nan
9.431505437612769, 3.094272723602743e-07, nan, nan
9.552787203042511, 3.094272723602743e-07, nan, nan
9.674068968472254, 3.094272723602743e-07, nan, nan
9.795350733901996, 3.094272723602743e-07, nan, nan
9.916632499331739, 3.094272723602743e-07, nan, nan
10.037914264761481, 3.094272723602743e-07, nan, nan
10.159196030191225, 3.094272723602743e-07, nan, nan
10.280477795620968, 3.094272723602743e-07, nan, nan
10.40175956105071, 3.094272723602743e-07, nan, nan
10.523041326480453, 3.094272723602743e-07, nan, nan
10.644323091910195, 3.094272723602743e-07, nan, nan
10.765604857339937, 3.094272723602743e-07, nan, nan
10.88688662276968, 3.094272723602743e-07, nan, nan
11.008168388199422, 3.094272723602743e-07, nan, nan
11.129450153629165, 3.094272723602743e-07, nan, nan
11.250731919058907, 3.094272723602743e-07, nan, nan
11.37201368448865, 3.094272723602743e-07, nan, nan
11.493295449918394, 3.094272723602743e-07, nan, nan
11.614577215348136, 3.094272723602743e-07, nan, nan
11.735858980777879, 3.094272723602743e-07, nan, nan
11.857140746207621, 3.094272723602743e-07, nan, nan
11.978422511637364, 3.094272723602743e-07, nan, nan
12.099704277067106, 3.094272723602743e-07, nan, nan
12.220986042496849, 3.094272723602743e-07, nan, nan
12.342267807926591, 3.094272723602743e-07, nan, nan
12.463549573356335, 3.094272723602743e-07, nan, nan
12.584831338786078, 3.094272723602743e-07, nan, nan
12.70611310421582, 3.094272723602743e-07, nan, nan
12.827394869645563, 3.094272723602743e-07, nan, nan
12.948676635075305, 3.094272723602743e-07, nan, nan
13.069958400505048, 3.094272723602743e-07, nan, nan
13.19124016593479, 3.094272723602743e-07, nan, nan
13.312521931364532, 3.094272723602743e-07, nan, nan
13.433803696794275, 3.094272723602743e-07, nan, nan
13.555085462224017, 3.094272723602743e-07, nan, nan
13.676367227653762, 3.094272723602743e-07, nan, nan
13.797648993083504, 3.094272723602743e-07, nan, nan
13.918930758513246, 3.094272723602743e-07, nan, nan
14.040212523942989, 3.094272723602743e-07, nan, nan
14.161494289372731, 3.094272723602743e-07, nan, nan
14.282776054802474, 3.094272723602743e-07, nan, nan
14.404057820232216, 3.094272723602743e-07, nan, nan
14.525339585661959, 3.094272723602743e-07, nan, nan
14.646621351091701, 3.094272723602743e-07, nan, nan
14.767903116521444, 3.094272723602743e-07, nan, nan
14.889184881951186, 3.094272723602743e-07, nan, nan
15.01046664738093, 3.094272723602743e-07, nan, nan
15.131748412810673, 3.094272723602743e-07, nan, nan
15.253030178240415, 3.094272723602743e-07, nan, nan
15.374311943670158, 3.094272723602743e-07, nan, nan
15.4955937090999, 3.094272723602743e-07, nan, nan
15.616875474529643, 3.094272723602743e-07, nan, nan
15.738157239959385, 3.094272723602743e-07, nan, nan
15.859439005389127, 3.094272723602743e-07, nan, nan
15.98072077081887, 3.094272723602743e-07, nan, nan

3.973825993274351, 0.0007188885583414425, nan, nan
4.095107758704094, 0.0007188885583414425, 0.7341526609155712, 1.0
4.216389524133836, 0.0007188885583414425, 0.7358302828856347, 1.0
4.337671289563579, 0.0007188885583414425, 0.7375079048556983, 1.0
4.458953054993321, 0.0007188885583414425, 0.7391855268257619, 1.0
4.580234820423064, 0.0007188885583414425, 0.7408631487958254, 1.0
4.701516585852807, 0.0007188885583414425, 0.7425407707658889, 1.0
4.822798351282549, 0.0007188885583414425, 0.7442183927359525, 1.0
4.944080116712292, 0.0007188885583414425, 0.7458960147060161, 1.0
5.065361882142034, 0.0007188885583414425, 0.7475736366760797, 1.0
5.186643647571778, 0.0007188885583414425, 0.7492512586461431, 1.0
5.30792541300152, 0.0007188885583414425, 0.7509288806162067, 1.0
5.4292071784312625, 0.0007188885583414425, 0.7526065025862702, 1.0
5.550488943861005, 0.0007188885583414425, 0.7542841245563338, 1.0
5.6717707092907474, 0.0007188885583414425, 0.7559617465263974, 1.0
5.79305247472049, 0.0007188885583414425, 0.7576393684964609, 1.0
5.914334240150232, 0.0007188885583414425, 0.7593169904665243, 1.0
6.035616005579975, 0.0007188885583414425, 0.760994612436588, 1.0
6.156897771009718, 0.0007188885583414425, 0.7627223377480506, 1.0
6.278179536439461, 0.0007188885583414425, 0.7647139355920771, 1.0
6.399461301869204, 0.0007188885583414425, 0.7667873341622826, 1.0
6.520743067298946, 0.0007188885583414425, 0.7688607327324882, 1.0
6.642024832728689, 0.0007188885583414425, 0.7709341313026937, 1.0
6.763306598158431, 0.0007188885583414425, 0.7730075298728991, 1.0
6.884588363588174, 0.0007188885583414425, 0.7750809284431046, 1.0
7.005870129017916, 0.0007188885583414425, 0.7771543270133101, 1.0
7.127151894447659, 0.0007188885583414425, 0.7792277255835157, 1.0
7.248433659877401, 0.0007188885583414425, 0.7813011241537212, 1.0
7.3697154253071435, 0.0007188885583414425, 0.7833745227239266, 1.0
7.490997190736887, 0.0007188885583414425, 0.7854479212941321, 1.0
7.612278956166629, 0.0007188885583414425, 0.7875213198643376, 1.0
7.733560721596373, 0.0007188885583414425, 0.7895947184345432, 1.0
7.854842487026115, 0.0007188885583414425, 0.7916681170047487, 1.0
7.9761242524558575, 0.0007188885583414425, 0.7937415155749542, 1.0
8.0974060178856, 0.0007188885583414425, 0.7959557362125511, 0.9977125420097097
8.218687783315342, 0.0007188885583414425, 0.7981936853353103, 0.9950396478872341
8.339969548745085, 0.0007188885583414425, 0.8004316344580694, 0.992366753764758
8.461251314174827, 0.0007188885583414425, 0.8026695835808286, 0.9896938596422823
8.58253307960457, 0.0007188885583414425, 0.8040870035021586, 0.988380333682595
8.703814845034312, 0.0007188885583414425, 0.8036852655494792, 0.9900806008855494
8.825096610464056, 0.0007188885583414425, 0.8032835275967999, 0.9917808680885037
8.946378375893799, 0.0007188885583414425, 0.8028817896441205, 0.993481135291458
9.067660141323541, 0.0007188885583414425, 0.8024800516914412, 0.9951814024944123
9.188941906753284, 0.0007188885583414425, 0.8020783137387619, 0.9968816696973667
9.310223672183026, 0.0007188885583414425, 0.8016765757860825, 0.9985819369003209
9.431505437612769, 0.0007188885583414425, nan, nan
9.552787203042511, 0.0007188885583414425, nan, nan
9.674068968472254, 0.0007188885583414425, nan, nan
9.795350733901996, 0.0007188885583414425, nan, nan
9.916632499331739, 0.0007188885583414425, nan, nan
10.037914264761481, 0.0007188885583414425, nan, nan
10.159196030191225, 0.0007188885583414425, nan, nan
10.280477795620968, 0.0007188885583414425, nan, nan
10.40175956105071, 0.0007188885583414425, nan, nan
10.523041326480453, 0.0007188885583414425, nan, nan
10.644323091910195, 0.0007188885583414425, nan, nan
10.765604857339937, 0.0007188885583414425, nan, nan
10.88688662276968, 0.0007188885583414425, nan, nan
11.008168388199422, 0.0007188885583414425, nan, nan
11.129450153629165, 0.0007188885583414425, nan, nan
11.250731919058907, 0.0007188885583414425, nan, nan
11.37201368448865, 0.0007188885583414425, nan, nan
11.493295449918394, 0.0007188885583414425, nan, nan
11.614577215348136, 0.0007188885583414425, nan, nan
11.735858980777879, 0.0007188885583414425, nan, nan
11.857140746207621, 0.0007188885583414425, nan, nan
11.978422511637364, 0.0007188885583414425, nan, nan
12.099704277067106, 0.0007188885583414425, nan, nan
12.220986042496849, 0.0007188885583414425, nan, nan
12.342267807926591, 0.0007188885583414425, nan, nan
12.463549573356335, 0.0007188885583414425, nan, nan
12.584831338786078, 0.0007188885583414425, nan, nan
12.70611310421582, 0.0007188885583414425, nan, nan
12.827394869645563, 0.0007188885583414425, nan, nan
12.948676635075305, 0.0007188885583414425, nan, nan
13.069958400505048, 0.0007188885583414425, nan, nan
13.19124016593479, 0.0007188885583414425, nan, nan
13.312521931364532, 0.0007188885583414425, nan, nan
13.433803696794275, 0.0007188885583414425, nan, nan
13.555085462224017, 0.0007188885583414425, nan, nan
13.676367227653762, 0.0007188885583414425, nan, nan
13.797648993083504, 0.0007188885583414425, nan, nan
13.918930758513246, 0.0007188885583414425, nan, nan
14.040212523942989, 0.0007188885583414425, nan, nan
14.161494289372731, 0.0007188885583414425, nan, nan
14.282776054802474, 0.0007188885583414425, nan, nan
14.404057820232216, 0.0007188885583414425, nan, nan
14.525339585661959, 0.0007188885583414425, nan, nan
14.646621351091701, 0.0007188885583414425, nan, nan
14.767903116521444, 0.0007188885583414425, nan, nan
14.889184881951186, 0.0007188885583414425, nan, nan
15.01046664738093, 0.0007188885583414425, nan, nan
15.131748412810673, 0.0007188885583414425, nan, nan
15.253030178240415, 0.0007188885583414425, nan, nan
15.374311943670158, 0.0007188885583414425, nan, nan
15.4955937090999, 0.0007188885583414425, nan, nan
15.616875474529643, 0.0007188885583414425, nan, nan
15.738157239959385, 0.0007188885583414425, nan, nan
15.859439005389127, 0.0007188885583414425, nan, nan
15.98072077081887, 0.0007188885583414425, nan, nan

3.973825993274351, 0.0014374676894105248, nan, nan
4.095107758704094, 0.0014374676894105248, nan, nan
4.216389524133836, 0.0014374676894105248, 0.7353849014107219, 1.0
4.337671289563579, 0.0014374676894105248, 0.7370625233807855, 1.0
4.458953054993321, 0.0014374676894105248, 0.7387401453508489, 1.0
