threshold,max fairness violation,sigma gnmax,sigma threshold,budget,achieved budget,accuracy,fairness disparity gaps,expected number answered,number answered,sensitive accuracy
50.0,0.1,15.0,40.0,9.0,8.99664108743655,86.65955176093917,0.09246861388864436,939.9209929162796,937,[88.48167539 83.24873096 92.48120301 83.43949045 82.35294118]
50.0,0.1,15.0,40.0,10.0,9.987951331690407,88.19320214669052,0.09963771683687683,1116.8355769323366,1118,[88.31168831 87.98283262 91.02564103 86.41304348 86.74698795]
50.0,0.15,15.0,40.0,1.0,0.9660241297378942,92.85714285714286,0.14285693877580175,14.391551147536983,14,[ 83.33333333 100.         100.         100.         100.        ]
50.0,0.15,15.0,40.0,2.0,1.9900386637816347,90.0,0.3508750261692936,58.33155076078709,60,[ 93.5483871   78.57142857 100.          88.88888889 100.        ]
50.0,0.15,15.0,40.0,3.0,2.9799091782294163,87.24832214765101,0.19237513595835842,148.7088839150911,149,[ 89.70588235  86.48648649 100.          78.94736842  75.        ]
50.0,0.15,15.0,40.0,4.0,3.9997972884254613,85.9504132231405,0.20155016231672473,242.74741684534644,242,[ 87.5         81.3559322  100.          82.85714286  80.        ]
50.0,0.15,15.0,40.0,5.0,4.9831495711544385,86.51026392961877,0.13797445816545362,352.8373198926798,341,[85.33333333 85.8974359  92.5        89.36170213 80.76923077]
50.0,0.15,15.0,40.0,6.0,5.997547043278939,85.98326359832636,0.13321769093017422,486.22551251334147,478,[83.74384236 88.34951456 88.33333333 86.66666667 86.48648649]
50.0,0.15,15.0,40.0,7.0,6.998551620221479,87.37864077669903,0.13090232734250717,623.6064862399425,618,[86.43410853 89.23076923 90.         87.03703704 83.33333333]
50.0,0.15,15.0,40.0,8.0,7.988998729179485,86.18925831202046,0.14914353063802188,786.1965922091834,782,[85.23076923 90.90909091 85.32110092 84.61538462 83.01886792]
50.0,0.15,15.0,40.0,9.0,8.990850641263222,86.98412698412699,0.11314118665398493,944.133010385153,945,[86.52849741 87.87878788 90.37037037 84.7133758  85.50724638]
50.0,0.15,15.0,40.0,10.0,9.994851496406369,86.76731793960924,0.14358144870360545,1121.1160928253296,1126,[86.20689655 86.32478632 89.93710692 86.02150538 86.74698795]
50.0,0.2,15.0,40.0,1.0,0.9660241297378942,92.85714285714286,0.14285693877580175,14.391551147536983,14,[ 83.33333333 100.         100.         100.         100.        ]
50.0,0.2,15.0,40.0,2.0,1.9900386637816347,90.0,0.3508750261692936,58.33155076078709,60,[ 93.5483871   78.57142857 100.          88.88888889 100.        ]
50.0,0.2,15.0,40.0,3.0,2.9799091782294163,87.33333333333333,0.19542178421417628,148.7088839150911,150,[ 89.70588235  86.48648649 100.          78.94736842  76.92307692]
50.0,0.2,15.0,40.0,4.0,3.9828853877314057,87.29508196721312,0.18198713849421244,239.51079912893596,244,[88.57142857 84.74576271 91.66666667 86.11111111 85.        ]
50.0,0.2,15.0,40.0,5.0,4.998996306398189,88.95522388059702,0.13366237285438637,352.5282535346932,335,[89.18918919 87.01298701 97.43589744 82.60869565 92.        ]
50.0,0.2,15.0,40.0,6.0,5.999071758365169,85.05263157894737,0.16666656789323736,487.20148163361404,475,[84.15841584 85.29411765 94.91525424 80.         83.78378378]
50.0,0.2,15.0,40.0,7.0,6.9908961907539195,84.44084278768233,0.17769939892193404,623.7714664109013,617,[80.62015504 87.69230769 88.75       85.98130841 85.71428571]
50.0,0.2,15.0,40.0,8.0,7.996340873903971,86.24203821656052,0.19558403531397234,789.0222524560558,785,[86.54434251 83.13253012 88.99082569 86.15384615 88.67924528]
50.0,0.2,15.0,40.0,9.0,8.999243382266943,86.87830687830687,0.16971912607471595,941.5717186735106,945,[88.60103627 85.85858586 85.18518519 85.98726115 85.50724638]
50.0,0.2,15.0,40.0,10.0,9.998273846337149,87.48882931188561,0.1976598816217608,1116.958646379171,1119,[86.14718615 88.41201717 89.1025641  89.18918919 85.54216867]
50.0,0.25,15.0,40.0,1.0,0.9660241297378942,92.85714285714286,0.14285693877580175,14.391551147536983,14,[ 83.33333333 100.         100.         100.         100.        ]
50.0,0.25,15.0,40.0,2.0,1.9900386637816347,90.0,0.3508750261692936,58.33155076078709,60,[ 93.5483871   78.57142857 100.          88.88888889 100.        ]
50.0,0.25,15.0,40.0,3.0,2.99750958353545,87.91946308724832,0.23781236209456968,145.66823268096655,149,[89.70588235 89.18918919 92.30769231 78.94736842 83.33333333]
50.0,0.25,15.0,40.0,4.0,3.998715971206762,85.35564853556485,0.24250606182926832,240.20889285351086,239,[86.2745098  84.74576271 87.5        88.23529412 75.        ]
50.0,0.25,15.0,40.0,5.0,4.993797820766553,86.58892128279884,0.20352549105158096,352.4956403884509,343,[88.0794702  87.17948718 80.         85.10638298 88.88888889]
50.0,0.25,15.0,40.0,6.0,5.98847814042866,87.08333333333333,0.21612998662265243,484.6402165621046,480,[86.2745098  93.2038835  76.66666667 88.15789474 89.18918919]
50.0,0.25,15.0,40.0,7.0,6.999753658498225,85.6910569105691,0.19343550063607856,622.6340979520219,615,[83.26848249 87.69230769 90.         84.90566038 88.0952381 ]
50.0,0.25,15.0,40.0,8.0,7.999265563738225,86.83544303797468,0.15763375991449813,788.0386701385424,790,[87.4617737  86.30952381 82.72727273 87.02290076 92.59259259]
50.0,0.25,15.0,40.0,9.0,8.997887690291154,86.99788583509513,0.18523047439317314,941.4025438465296,946,[88.11369509 85.85858586 84.44444444 88.53503185 85.50724638]
50.0,0.25,15.0,40.0,10.0,9.994863305400077,87.38898756660745,0.21179458600121553,1117.1337039871366,1126,[87.93103448 87.17948718 83.01886792 88.70967742 90.36144578]
50.0,0.3,15.0,40.0,1.0,0.9660241297378942,92.85714285714286,0.14285693877580175,14.391551147536983,14,[ 83.33333333 100.         100.         100.         100.        ]
50.0,0.3,15.0,40.0,2.0,1.9900386637816347,90.0,0.3508750261692936,58.33155076078709,60,[ 93.5483871   78.57142857 100.          88.88888889 100.        ]
50.0,0.3,15.0,40.0,3.0,2.9915124911557536,89.1891891891892,0.2966151632445447,145.77688319927321,148,[89.55223881 97.2972973  92.30769231 73.68421053 83.33333333]
50.0,0.3,15.0,40.0,4.0,3.9985630208505842,85.18518518518519,0.20421994747623984,240.23248561932604,243,[83.65384615 88.13559322 87.5        83.33333333 85.        ]
50.0,0.3,15.0,40.0,5.0,4.9958720140563875,86.58892128279884,0.20352549105158096,353.35445302428576,343,[88.0794702  87.17948718 80.         85.10638298 88.88888889]
50.0,0.3,15.0,40.0,6.0,5.990231266704936,87.13692946058092,0.22819895379466898,485.4990291979395,482,[86.82926829 92.23300971 78.68852459 85.52631579 91.89189189]
50.0,0.3,15.0,40.0,7.0,6.99547155171857,85.46042003231018,0.19848680554887965,622.7507566986626,619,[86.1003861  86.15384615 77.5        86.11111111 92.85714286]
50.0,0.3,15.0,40.0,8.0,7.98849726658311,86.31178707224335,0.193672370776106,788.3576549371003,789,[86.23853211 87.5        78.89908257 88.54961832 92.59259259]
50.0,0.3,15.0,40.0,9.0,8.999322199881579,87.0253164556962,0.1863304216106576,942.2613564823645,948,[86.8556701  89.44723618 82.22222222 88.53503185 86.95652174]
50.0,0.3,15.0,40.0,10.0,9.996139185682043,87.38898756660745,0.21179458600121553,1117.9925166229716,1126,[87.93103448 87.17948718 83.01886792 88.70967742 90.36144578]
50.0,0.35,15.0,40.0,1.0,0.9660241297378942,92.85714285714286,0.14285693877580175,14.391551147536983,14,[ 83.33333333 100.         100.         100.         100.        ]
50.0,0.35,15.0,40.0,2.0,1.9900386637816347,90.0,0.3508750261692936,58.33155076078709,60,[ 93.5483871   78.57142857 100.          88.88888889 100.        ]
50.0,0.35,15.0,40.0,3.0,2.9915124911557536,89.1891891891892,0.2966151632445447,145.77688319927321,148,[89.55223881 97.2972973  92.30769231 73.68421053 83.33333333]
50.0,0.35,15.0,40.0,4.0,3.9985630208505842,85.18518518518519,0.20421994747623984,240.23248561932604,243,[83.65384615 88.13559322 87.5        83.33333333 85.        ]
50.0,0.35,15.0,40.0,5.0,4.9958720140563875,86.58892128279884,0.20352549105158096,353.35445302428576,343,[88.0794702  87.17948718 80.         85.10638298 88.88888889]
50.0,0.35,15.0,40.0,6.0,5.990231266704936,87.13692946058092,0.22819895379466898,485.4990291979395,482,[86.82926829 92.23300971 78.68852459 85.52631579 91.89189189]
50.0,0.35,15.0,40.0,7.0,6.99547155171857,85.46042003231018,0.19848680554887965,622.7507566986626,619,[86.1003861  86.15384615 77.5        86.11111111 92.85714286]
50.0,0.35,15.0,40.0,8.0,7.98849726658311,86.31178707224335,0.193672370776106,788.3576549371003,789,[86.23853211 87.5        78.89908257 88.54961832 92.59259259]
50.0,0.35,15.0,40.0,9.0,8.999322199881579,87.0253164556962,0.1863304216106576,942.2613564823645,948,[86.8556701  89.44723618 82.22222222 88.53503185 86.95652174]
50.0,0.35,15.0,40.0,10.0,9.996139185682043,87.38898756660745,0.21179458600121553,1117.9925166229716,1126,[87.93103448 87.17948718 83.01886792 88.70967742 90.36144578]
50.0,0.4,15.0,40.0,1.0,0.9660241297378942,92.85714285714286,0.14285693877580175,14.391551147536983,14,[ 83.33333333 100.         100.         100.         100.        ]
50.0,0.4,15.0,40.0,2.0,1.9900386637816347,90.0,0.3508750261692936,58.33155076078709,60,[ 93.5483871   78.57142857 100.          88.88888889 100.        ]
50.0,0.4,15.0,40.0,3.0,2.9915124911557536,89.1891891891892,0.2966151632445447,145.77688319927321,148,[89.55223881 97.2972973  92.30769231 73.68421053 83.33333333]
50.0,0.4,15.0,40.0,4.0,3.9985630208505842,85.18518518518519,0.20421994747623984,240.23248561932604,243,[83.65384615 88.13559322 87.5        83.33333333 85.        ]
50.0,0.4,15.0,40.0,5.0,4.9958720140563875,86.58892128279884,0.20352549105158096,353.35445302428576,343,[88.0794702  87.17948718 80.         85.10638298 88.88888889]
50.0,0.4,15.0,40.0,6.0,5.990231266704936,87.13692946058092,0.22819895379466898,485.4990291979395,482,[86.82926829 92.23300971 78.68852459 85.52631579 91.89189189]
50.0,0.4,15.0,40.0,7.0,6.99547155171857,85.46042003231018,0.19848680554887965,622.7507566986626,619,[86.1003861  86.15384615 77.5        86.11111111 92.85714286]
50.0,0.4,15.0,40.0,8.0,7.98849726658311,86.31178707224335,0.193672370776106,788.3576549371003,789,[86.23853211 87.5        78.89908257 88.54961832 92.59259259]
50.0,0.4,15.0,40.0,9.0,8.999322199881579,87.0253164556962,0.1863304216106576,942.2613564823645,948,[86.8556701  89.44723618 82.22222222 88.53503185 86.95652174]
50.0,0.4,15.0,40.0,10.0,9.996139185682043,87.38898756660745,0.21179458600121553,1117.9925166229716,1126,[87.93103448 87.17948718 83.01886792 88.70967742 90.36144578]
50.0,0.45,15.0,40.0,1.0,0.9660241297378942,92.85714285714286,0.14285693877580175,14.391551147536983,14,[ 83.33333333 100.         100.         100.         100.        ]
50.0,0.45,15.0,40.0,2.0,1.9900386637816347,90.0,0.3508750261692936,58.33155076078709,60,[ 93.5483871   78.57142857 100.          88.88888889 100.        ]
50.0,0.45,15.0,40.0,3.0,2.9915124911557536,89.1891891891892,0.2966151632445447,145.77688319927321,148,[89.55223881 97.2972973  92.30769231 73.68421053 83.33333333]
50.0,0.45,15.0,40.0,4.0,3.9985630208505842,85.18518518518519,0.20421994747623984,240.23248561932604,243,[83.65384615 88.13559322 87.5        83.33333333 85.        ]
50.0,0.45,15.0,40.0,5.0,4.9958720140563875,86.58892128279884,0.20352549105158096,353.35445302428576,343,[88.0794702  87.17948718 80.         85.10638298 88.88888889]
50.0,0.45,15.0,40.0,6.0,5.990231266704936,87.13692946058092,0.22819895379466898,485.4990291979395,482,[86.82926829 92.23300971 78.68852459 85.52631579 91.89189189]
50.0,0.45,15.0,40.0,7.0,6.99547155171857,85.46042003231018,0.19848680554887965,622.7507566986626,619,[86.1003861  86.15384615 77.5        86.11111111 92.85714286]
50.0,0.45,15.0,40.0,8.0,7.98849726658311,86.31178707224335,0.193672370776106,788.3576549371003,789,[86.23853211 87.5        78.89908257 88.54961832 92.59259259]
50.0,0.45,15.0,40.0,9.0,8.999322199881579,87.0253164556962,0.1863304216106576,942.2613564823645,948,[86.8556701  89.44723618 82.22222222 88.53503185 86.95652174]
50.0,0.45,15.0,40.0,10.0,9.996139185682043,87.38898756660745,0.21179458600121553,1117.9925166229716,1126,[87.93103448 87.17948718 83.01886792 88.70967742 90.36144578]
50.0,0.5,15.0,40.0,1.0,0.9660241297378942,92.85714285714286,0.14285693877580175,14.391551147536983,14,[ 83.33333333 100.         100.         100.         100.        ]
50.0,0.5,15.0,40.0,2.0,1.9900386637816347,90.0,0.3508750261692936,58.33155076078709,60,[ 93.5483871   78.57142857 100.          88.88888889 100.        ]
50.0,0.5,15.0,40.0,3.0,2.9915124911557536,89.1891891891892,0.2966151632445447,145.77688319927321,148,[89.55223881 97.2972973  92.30769231 73.68421053 83.33333333]
50.0,0.5,15.0,40.0,4.0,3.9985630208505842,85.18518518518519,0.20421994747623984,240.23248561932604,243,[83.65384615 88.13559322 87.5        83.33333333 85.        ]
50.0,0.5,15.0,40.0,5.0,4.9958720140563875,86.58892128279884,0.20352549105158096,353.35445302428576,343,[88.0794702  87.17948718 80.         85.10638298 88.88888889]
50.0,0.5,15.0,40.0,6.0,5.990231266704936,87.13692946058092,0.22819895379466898,485.4990291979395,482,[86.82926829 92.23300971 78.68852459 85.52631579 91.89189189]
50.0,0.5,15.0,40.0,7.0,6.99547155171857,85.46042003231018,0.19848680554887965,622.7507566986626,619,[86.1003861  86.15384615 77.5        86.11111111 92.85714286]
50.0,0.5,15.0,40.0,8.0,7.98849726658311,86.31178707224335,0.193672370776106,788.3576549371003,789,[86.23853211 87.5        78.89908257 88.54961832 92.59259259]
50.0,0.5,15.0,40.0,9.0,8.999322199881579,87.0253164556962,0.1863304216106576,942.2613564823645,948,[86.8556701  89.44723618 82.22222222 88.53503185 86.95652174]
50.0,0.5,15.0,40.0,10.0,9.996139185682043,87.38898756660745,0.21179458600121553,1117.9925166229716,1126,[87.93103448 87.17948718 83.01886792 88.70967742 90.36144578]
