threshold,max fairness violation,sigma gnmax,sigma threshold,budget,achieved budget,accuracy,fairness disparity gaps,expected number answered,number answered,sensitive accuracy
35.0,0.4,10.0,20.0,16.0,15.99343475607946,79.37743190661479,0.06872194721031319,756.2004357400995,771,[79.93730408 76.69172932]
35.0,0.45,10.0,20.0,16.0,15.99343475607946,79.37743190661479,0.06872194721031319,756.2004357400995,771,[79.93730408 76.69172932]
35.0,0.5,10.0,20.0,16.0,15.99343475607946,79.37743190661479,0.06872194721031319,756.2004357400995,771,[79.93730408 76.69172932]
37.5,0.0,10.0,20.0,16.0,4.5741931556168645,73.80952380952381,0.0011764288304703663,76.10707738142996,84,[73.13432836 76.47058824]
37.5,0.05,10.0,20.0,16.0,15.988549906605218,80.55190538764784,0.012220591367858136,737.4926550440406,761,[81.08108108 78.03030303]
37.5,0.1,10.0,20.0,16.0,15.999825127942692,81.44736842105263,0.060162216122967654,739.5946024432353,760,[81.36942675 81.81818182]
37.5,0.15,10.0,20.0,16.0,15.998711775914153,80.77436582109479,0.05403844275964176,740.8708987678801,749,[81.58319871 76.92307692]
37.5,0.2,10.0,20.0,16.0,15.996619468601168,81.07752956636006,0.038879891148105694,739.5450749366714,761,[80.92209857 81.81818182]
37.5,0.25,10.0,20.0,16.0,15.994084304988263,79.23280423280423,0.03358843946929968,739.6994673631522,756,[78.88       80.91603053]
37.5,0.3,10.0,20.0,16.0,15.99680384140446,80.50734312416556,0.059654136221383824,739.1033967802704,749,[81.42164782 76.15384615]
37.5,0.35,10.0,20.0,16.0,15.995848871947874,80.31496062992126,0.040264779376718296,740.6710648750477,762,[80.95238095 77.27272727]
37.5,0.4,10.0,20.0,16.0,15.995848871947874,80.31496062992126,0.040264779376718296,740.6710648750477,762,[80.95238095 77.27272727]
37.5,0.45,10.0,20.0,16.0,15.995848871947874,80.31496062992126,0.040264779376718296,740.6710648750477,762,[80.95238095 77.27272727]
37.5,0.5,10.0,20.0,16.0,15.995848871947874,80.34076015727392,0.04060392172358829,740.6710648750477,763,[81.29952456 75.75757576]
40.0,0.0,10.0,20.0,16.0,4.6129801477349925,75.0,0.0011764288304703663,76.917092848122,84,[71.64179104 88.23529412]
40.0,0.05,10.0,20.0,16.0,15.994539442873439,80.98591549295774,0.0059550897234147415,716.576041316372,710,[80.95238095 81.14754098]
40.0,0.1,10.0,20.0,16.0,15.998112672907784,81.7687074829932,0.03381587632136504,722.5421975481332,735,[81.90789474 81.1023622 ]
40.0,0.15,10.0,20.0,16.0,15.997781275187144,81.52173913043478,0.03876167705915112,728.4957348805165,736,[80.13136289 88.18897638]
40.0,0.2,10.0,20.0,16.0,15.99888957960254,81.15746971736205,0.08428472344087451,727.7296359095908,743,[81.78861789 78.125     ]
40.0,0.25,10.0,20.0,16.0,15.99761807001158,81.03448275862068,0.040212268990943545,727.967571340738,754,[81.21990369 80.15267176]
40.0,0.3,10.0,20.0,16.0,15.988499912919412,80.4,0.07511124226861585,728.6863736717105,750,[80.96774194 77.69230769]
40.0,0.35,10.0,20.0,16.0,15.994625105892084,81.33333333333333,0.0609380141453596,730.0737339228518,750,[81.4516129  80.76923077]
