threshold,max fairness violation,sigma gnmax,sigma threshold,budget,achieved budget,accuracy,fairness disparity gaps,expected number answered,number answered,sensitive accuracy
32.5,0.1,10.0,30.0,10.0,9.985074811134528,83.62720403022671,0.09641088595172248,403.99341013789603,397,"[81.81818182 74.64788732 79.59183673 86.15384615 90.74074074 88.46153846
 87.5       ]"
32.5,0.15,10.0,30.0,10.0,9.983120329214895,84.51776649746193,0.12754772317155788,407.0059803305358,394,"[89.23076923 78.87323944 81.63265306 87.69230769 86.79245283 84.31372549
 82.5       ]"
32.5,0.2,10.0,30.0,10.0,9.985868276497449,84.55696202531645,0.15331162042486735,406.09220801862097,395,"[84.61538462 85.91549296 75.51020408 90.76923077 81.48148148 86.2745098
 85.        ]"
32.5,0.25,10.0,30.0,10.0,9.999870346469756,83.50253807106598,0.16626069297435414,405.9691336418788,394,"[84.61538462 80.28169014 75.51020408 89.23076923 81.13207547 88.23529412
 85.        ]"
32.5,0.3,10.0,30.0,10.0,9.999870346469756,83.33333333333333,0.17688899463202867,405.9691336418788,396,"[84.61538462 80.28169014 79.59183673 81.53846154 83.33333333 86.53846154
 90.        ]"
32.5,0.35,10.0,30.0,10.0,9.999870346469756,83.33333333333333,0.17688899463202867,405.9691336418788,396,"[84.61538462 80.28169014 79.59183673 81.53846154 83.33333333 86.53846154
 90.        ]"
32.5,0.4,10.0,30.0,10.0,9.999870346469756,83.33333333333333,0.17688899463202867,405.9691336418788,396,"[84.61538462 80.28169014 79.59183673 81.53846154 83.33333333 86.53846154
 90.        ]"
32.5,0.45,10.0,30.0,10.0,9.999870346469756,83.33333333333333,0.17688899463202867,405.9691336418788,396,"[84.61538462 80.28169014 79.59183673 81.53846154 83.33333333 86.53846154
 90.        ]"
32.5,0.5,10.0,30.0,10.0,9.999870346469756,83.33333333333333,0.17688899463202867,405.9691336418788,396,"[84.61538462 80.28169014 79.59183673 81.53846154 83.33333333 86.53846154
 90.        ]"
35.0,0.0,10.0,30.0,10.0,7.14066407730525,83.17757009345794,-1.2877742522343638e-07,215.79941982178804,214,"[77.5        75.67567568 77.77777778 86.48648649 80.95238095 92.85714286
 95.83333333]"
35.0,0.05,10.0,30.0,10.0,9.999533132579732,84.80392156862744,0.04999990833335466,401.2421528080319,408,"[86.56716418 85.13513514 87.75510204 82.35294118 90.90909091 69.81132075
 92.85714286]"
35.0,0.1,10.0,30.0,10.0,9.98568683991084,84.11910669975187,0.06410245080777088,403.8160697945991,403,"[89.55223881 76.71232877 79.59183673 86.56716418 81.48148148 90.38461538
 85.36585366]"
35.0,0.15,10.0,30.0,10.0,9.999800407767411,84.30379746835443,0.1426085957504945,405.72235920225165,395,"[87.69230769 84.50704225 87.75510204 86.15384615 83.33333333 76.47058824
 82.5       ]"
35.0,0.2,10.0,30.0,10.0,9.99816905327641,83.92857142857143,0.12792705222194023,404.27711264308857,392,"[89.23076923 77.46478873 89.58333333 84.61538462 80.76923077 82.35294118
 85.        ]"
35.0,0.25,10.0,30.0,10.0,9.991804873826919,84.47837150127226,0.1331416511336716,404.3301477597122,393,"[86.15384615 77.46478873 85.41666667 89.23076923 81.13207547 82.35294118
 92.5       ]"
35.0,0.3,10.0,30.0,10.0,9.991804873826919,84.30379746835443,0.1355554440987925,404.3301477597122,395,"[84.61538462 77.46478873 85.71428571 83.07692308 88.88888889 86.2745098
 87.5       ]"
35.0,0.35,10.0,30.0,10.0,9.991804873826919,84.30379746835443,0.1355554440987925,404.3301477597122,395,"[84.61538462 77.46478873 85.71428571 83.07692308 88.88888889 86.2745098
 87.5       ]"
35.0,0.4,10.0,30.0,10.0,9.991804873826919,84.30379746835443,0.1355554440987925,404.3301477597122,395,"[84.61538462 77.46478873 85.71428571 83.07692308 88.88888889 86.2745098
 87.5       ]"
35.0,0.45,10.0,30.0,10.0,9.991804873826919,84.30379746835443,0.1355554440987925,404.3301477597122,395,"[84.61538462 77.46478873 85.71428571 83.07692308 88.88888889 86.2745098
 87.5       ]"
35.0,0.5,10.0,30.0,10.0,9.991804873826919,84.30379746835443,0.1355554440987925,404.3301477597122,395,"[84.61538462 77.46478873 85.71428571 83.07692308 88.88888889 86.2745098
 87.5       ]"
37.5,0.0,10.0,30.0,10.0,7.139865442688182,83.80952380952381,-1.3888883487744863e-07,213.96109070855988,210,"[84.61538462 89.18918919 80.76923077 81.08108108 76.19047619 81.48148148
 91.30434783]"
37.5,0.05,10.0,30.0,10.0,9.999455381585314,85.13853904282117,0.024094605757266963,400.9426068839636,397,"[84.84848485 83.09859155 83.67346939 83.07692308 83.33333333 88.46153846
 92.5       ]"
37.5,0.1,10.0,30.0,10.0,9.998462426127352,84.47837150127226,0.06834352523789378,402.8190155744606,393,"[84.61538462 84.50704225 83.33333333 80.         84.90566038 82.35294118
 95.        ]"
37.5,0.15,10.0,30.0,10.0,9.9993631621452,84.01015228426395,0.11901794564148366,402.40750804680385,394,"[73.84615385 91.54929577 87.75510204 83.07692308 79.24528302 86.2745098
 87.5       ]"
37.5,0.2,10.0,30.0,10.0,9.994285670693198,83.29113924050633,0.11515359781119572,404.44685367967656,395,"[83.07692308 83.09859155 85.71428571 87.69230769 83.33333333 72.54901961
 87.5       ]"
37.5,0.25,10.0,30.0,10.0,9.985145030295199,82.3076923076923,0.1369067171754692,403.18662834089844,390,"[84.375      85.91549296 85.41666667 82.8125     73.07692308 82.35294118
 80.        ]"
37.5,0.3,10.0,30.0,10.0,9.985145030295199,82.44274809160305,0.16684020085425844,403.18662834089844,393,"[86.15384615 85.91549296 85.41666667 87.69230769 73.58490566 72.54901961
 82.5       ]"
37.5,0.35,10.0,30.0,10.0,9.985145030295199,82.53164556962025,0.18462676409145773,403.18662834089844,395,"[84.61538462 90.14084507 79.59183673 81.53846154 74.07407407 80.39215686
 85.        ]"
37.5,0.4,10.0,30.0,10.0,9.985145030295199,82.53164556962025,0.18462676409145773,403.18662834089844,395,"[84.61538462 90.14084507 79.59183673 81.53846154 74.07407407 80.39215686
 85.        ]"
37.5,0.45,10.0,30.0,10.0,9.985145030295199,82.53164556962025,0.18462676409145773,403.18662834089844,395,"[84.61538462 90.14084507 79.59183673 81.53846154 74.07407407 80.39215686
 85.        ]"
37.5,0.5,10.0,30.0,10.0,9.985145030295199,82.53164556962025,0.18462676409145773,403.18662834089844,395,"[84.61538462 90.14084507 79.59183673 81.53846154 74.07407407 80.39215686
 85.        ]"
40.0,0.0,10.0,30.0,10.0,7.1470564745585765,84.76190476190476,-1.3888883487744863e-07,213.6378263996885,210,"[87.17948718 91.89189189 73.07692308 86.48648649 76.19047619 85.18518519
 86.95652174]"
40.0,0.05,10.0,30.0,10.0,9.998072404669335,84.25,0.034322615764779185,398.99567169653807,400,"[80.3030303  84.72222222 83.67346939 83.58208955 90.74074074 84.61538462
 82.5       ]"
40.0,0.1,10.0,30.0,10.0,9.996020371967859,86.34020618556701,0.08390697474402586,403.0248924802913,388,"[85.9375     84.50704225 91.66666667 82.8125     88.23529412 88.23529412
 84.61538462]"
40.0,0.15,10.0,30.0,10.0,9.999205468856875,84.97409326424871,0.11738085695892136,402.15045213755633,386,"[84.12698413 84.50704225 81.25       85.9375     82.         88.23529412
 89.74358974]"
40.0,0.2,10.0,30.0,10.0,9.985025445166288,86.01036269430051,0.10631405899306778,401.1875927773085,386,"[87.3015873  90.14084507 83.33333333 89.0625     80.         82.35294118
 87.17948718]"
40.0,0.25,10.0,30.0,10.0,9.98763189849807,86.04651162790698,0.10803824802679257,401.8055041994975,387,"[88.88888889 85.91549296 89.58333333 85.9375     84.31372549 80.39215686
 87.17948718]"
40.0,0.3,10.0,30.0,10.0,9.98763189849807,86.04651162790698,0.10803824802679257,401.8055041994975,387,"[88.88888889 85.91549296 89.58333333 85.9375     84.31372549 80.39215686
 87.17948718]"
40.0,0.35,10.0,30.0,10.0,9.98763189849807,86.04651162790698,0.10803824802679257,401.8055041994975,387,"[88.88888889 85.91549296 89.58333333 85.9375     84.31372549 80.39215686
 87.17948718]"
40.0,0.4,10.0,30.0,10.0,9.98763189849807,86.04651162790698,0.10803824802679257,401.8055041994975,387,"[88.88888889 85.91549296 89.58333333 85.9375     84.31372549 80.39215686
 87.17948718]"
40.0,0.45,10.0,30.0,10.0,9.98763189849807,86.04651162790698,0.10803824802679257,401.8055041994975,387,"[88.88888889 85.91549296 89.58333333 85.9375     84.31372549 80.39215686
 87.17948718]"
40.0,0.5,10.0,30.0,10.0,9.98763189849807,86.04651162790698,0.10803824802679257,401.8055041994975,387,"[88.88888889 85.91549296 89.58333333 85.9375     84.31372549 80.39215686
 87.17948718]"
42.5,0.0,10.0,30.0,10.0,7.084072107533595,86.66666666666667,-1.3888883487744863e-07,213.03439123153126,210,"[92.30769231 86.48648649 84.61538462 94.59459459 76.19047619 77.77777778
 86.95652174]"
42.5,0.05,10.0,30.0,10.0,9.999004306855607,87.43315508021391,0.0351360783936287,393.51057566120664,374,"[87.09677419 92.64705882 91.4893617  90.32258065 89.36170213 80.
 76.31578947]"
42.5,0.1,10.0,30.0,10.0,9.996483912848447,86.57894736842105,0.04714088228403679,399.4267661011687,380,"[87.09677419 94.11764706 81.25       92.1875     85.41666667 80.39215686
 79.48717949]"
42.5,0.15,10.0,30.0,10.0,9.99964280061742,86.99186991869918,0.11664530928436195,401.38956941486003,369,"[87.09677419 88.23529412 93.33333333 91.93548387 82.9787234  81.63265306
 80.55555556]"
42.5,0.2,10.0,30.0,10.0,9.998298388660523,85.86666666666666,0.11907481992032443,401.1196297424651,375,"[83.87096774 88.23529412 85.10638298 88.70967742 89.36170213 88.23529412
 73.68421053]"
42.5,0.25,10.0,30.0,10.0,9.987479450647282,86.54353562005277,0.13961411084818304,401.25183357593954,379,"[91.93548387 86.76470588 87.5        90.625      81.25       82.35294118
 81.57894737]"
42.5,0.3,10.0,30.0,10.0,9.987479450647282,86.57894736842105,0.14094736951219394,401.25183357593954,380,"[91.93548387 83.82352941 81.25       93.75       83.33333333 84.31372549
 84.61538462]"
42.5,0.35,10.0,30.0,10.0,9.987479450647282,86.57894736842105,0.14094736951219394,401.25183357593954,380,"[91.93548387 83.82352941 81.25       93.75       83.33333333 84.31372549
 84.61538462]"
42.5,0.4,10.0,30.0,10.0,9.987479450647282,86.57894736842105,0.14094736951219394,401.25183357593954,380,"[91.93548387 83.82352941 81.25       93.75       83.33333333 84.31372549
 84.61538462]"
42.5,0.45,10.0,30.0,10.0,9.987479450647282,86.57894736842105,0.14094736951219394,401.25183357593954,380,"[91.93548387 83.82352941 81.25       93.75       83.33333333 84.31372549
 84.61538462]"
42.5,0.5,10.0,30.0,10.0,9.987479450647282,86.57894736842105,0.14094736951219394,401.25183357593954,380,"[91.93548387 83.82352941 81.25       93.75       83.33333333 84.31372549
 84.61538462]"
45.0,0.0,10.0,30.0,10.0,7.153477197965738,89.7196261682243,-1.2877742522343638e-07,215.04387751512473,214,"[87.5        91.89189189 88.88888889 86.48648649 90.47619048 92.85714286
 91.66666667]"
45.0,0.05,10.0,30.0,10.0,9.997936348678207,86.79775280898876,0.033124289032263665,387.8374084507573,356,"[81.96721311 92.30769231 86.66666667 84.74576271 92.85714286 91.66666667
 75.        ]"
45.0,0.1,10.0,30.0,10.0,9.995657430336712,87.56613756613757,0.06617641384591272,393.73985415151367,378,"[85.48387097 85.29411765 93.75       90.47619048 87.5        88.23529412
 81.57894737]"
45.0,0.15,10.0,30.0,10.0,9.992595157566642,86.90807799442896,0.10799360676355324,396.2028197945364,359,"[86.8852459  93.93939394 86.66666667 76.27118644 88.63636364 91.66666667
 83.33333333]"
45.0,0.2,10.0,30.0,10.0,9.998960901739181,86.48648648648648,0.10063284529254402,399.65118373944864,370,"[87.09677419 85.29411765 82.22222222 82.25806452 85.10638298 96.
 88.88888889]"
45.0,0.25,10.0,30.0,10.0,9.999071815594363,85.63829787234043,0.11049318181819395,399.1383283315869,376,"[82.25806452 92.64705882 83.33333333 77.41935484 87.23404255 92.15686275
 84.21052632]"
45.0,0.3,10.0,30.0,10.0,9.999071815594363,85.63829787234043,0.11049318181819395,399.1383283315869,376,"[82.25806452 92.64705882 83.33333333 77.41935484 87.23404255 92.15686275
 84.21052632]"
45.0,0.35,10.0,30.0,10.0,9.999071815594363,85.63829787234043,0.11049318181819395,399.1383283315869,376,"[82.25806452 92.64705882 83.33333333 77.41935484 87.23404255 92.15686275
 84.21052632]"
45.0,0.4,10.0,30.0,10.0,9.999071815594363,85.63829787234043,0.11049318181819395,399.1383283315869,376,"[82.25806452 92.64705882 83.33333333 77.41935484 87.23404255 92.15686275
 84.21052632]"
45.0,0.45,10.0,30.0,10.0,9.999071815594363,85.63829787234043,0.11049318181819395,399.1383283315869,376,"[82.25806452 92.64705882 83.33333333 77.41935484 87.23404255 92.15686275
 84.21052632]"
45.0,0.5,10.0,30.0,10.0,9.999071815594363,85.63829787234043,0.11049318181819395,399.1383283315869,376,"[82.25806452 92.64705882 83.33333333 77.41935484 87.23404255 92.15686275
 84.21052632]"
47.5,0.0,10.0,30.0,10.0,7.238322060261268,90.36697247706422,-1.198848687544718e-07,215.6218683106209,218,"[ 92.5         89.74358974  85.71428571  89.47368421  85.71428571
 100.          87.5       ]"
47.5,0.05,10.0,30.0,10.0,9.988410404378506,88.8268156424581,0.042926577720417525,381.7788217732441,358,"[86.8852459  89.39393939 88.88888889 86.44067797 93.02325581 93.75
 83.33333333]"
47.5,0.1,10.0,30.0,10.0,9.998317113358253,86.94444444444444,0.05696408231454675,388.4166310148165,360,"[88.52459016 83.33333333 80.         85.         93.18181818 89.58333333
 91.66666667]"
47.5,0.15,10.0,30.0,10.0,9.999707581671835,86.0724233983287,0.0883115788572455,391.4009838818899,359,"[85.24590164 83.33333333 82.22222222 88.13559322 90.90909091 95.83333333
 75.        ]"
47.5,0.2,10.0,30.0,10.0,9.999489904106909,87.87878787878788,0.11677104489320989,393.92013251534576,363,"[ 91.80327869  85.07462687  73.33333333  86.66666667 100.
  89.79591837  88.88888889]"
47.5,0.25,10.0,30.0,10.0,9.9987540769506,87.94520547945206,0.1164683074830547,394.0507470682452,365,"[86.8852459  89.70588235 80.         90.16393443 97.77777778 83.67346939
 86.11111111]"
47.5,0.3,10.0,30.0,10.0,9.9987540769506,88.04347826086956,0.12065083866476572,394.0507470682452,368,"[83.87096774 83.82352941 84.44444444 88.70967742 93.47826087 97.95918367
 86.11111111]"
47.5,0.35,10.0,30.0,10.0,9.9987540769506,88.04347826086956,0.12065083866476572,394.0507470682452,368,"[83.87096774 83.82352941 84.44444444 88.70967742 93.47826087 97.95918367
 86.11111111]"
47.5,0.4,10.0,30.0,10.0,9.9987540769506,88.04347826086956,0.12065083866476572,394.0507470682452,368,"[83.87096774 83.82352941 84.44444444 88.70967742 93.47826087 97.95918367
 86.11111111]"
47.5,0.45,10.0,30.0,10.0,9.9987540769506,88.04347826086956,0.12065083866476572,394.0507470682452,368,"[83.87096774 83.82352941 84.44444444 88.70967742 93.47826087 97.95918367
 86.11111111]"
47.5,0.5,10.0,30.0,10.0,9.9987540769506,88.04347826086956,0.12065083866476572,394.0507470682452,368,"[83.87096774 83.82352941 84.44444444 88.70967742 93.47826087 97.95918367
 86.11111111]"
50.0,0.0,10.0,30.0,10.0,7.249461066768543,90.18691588785046,-1.1928100407399e-07,214.19764472139025,214,"[ 87.5         89.18918919  81.48148148  91.89189189  85.71428571
  96.42857143 100.        ]"
50.0,0.05,10.0,30.0,10.0,9.998366361946088,87.70949720670392,0.01980288243718714,375.9135561898361,358,"[95.08196721 86.36363636 86.66666667 86.44067797 79.06976744 85.41666667
 94.44444444]"
50.0,0.1,10.0,30.0,10.0,9.99278267073836,88.02228412256268,0.08460648053620606,382.8967181163875,359,"[85.24590164 87.87878788 88.88888889 91.52542373 88.63636364 85.41666667
 88.88888889]"
50.0,0.15,10.0,30.0,10.0,9.997658786053423,87.74373259052925,0.09447406040476913,386.0473511550336,359,"[86.8852459  87.87878788 93.33333333 88.13559322 75.         93.75
 88.88888889]"
50.0,0.2,10.0,30.0,10.0,9.996918997699394,86.98060941828255,0.08834273007771937,387.13802149181294,361,"[86.8852459  85.07462687 84.44444444 93.33333333 88.63636364 81.25
 88.88888889]"
50.0,0.25,10.0,30.0,10.0,9.999214350289218,87.36263736263736,0.1309276729576681,386.61338803190347,364,"[88.52459016 85.29411765 82.22222222 86.66666667 91.11111111 89.79591837
 88.88888889]"
50.0,0.3,10.0,30.0,10.0,9.999214350289218,87.46594005449592,0.13508304940712296,386.61338803190347,367,"[91.93548387 86.76470588 91.11111111 75.80645161 91.11111111 89.79591837
 88.88888889]"
50.0,0.35,10.0,30.0,10.0,9.999214350289218,87.46594005449592,0.13508304940712296,386.61338803190347,367,"[91.93548387 86.76470588 91.11111111 75.80645161 91.11111111 89.79591837
 88.88888889]"
50.0,0.4,10.0,30.0,10.0,9.999214350289218,87.46594005449592,0.13508304940712296,386.61338803190347,367,"[91.93548387 86.76470588 91.11111111 75.80645161 91.11111111 89.79591837
 88.88888889]"
50.0,0.45,10.0,30.0,10.0,9.999214350289218,87.46594005449592,0.13508304940712296,386.61338803190347,367,"[91.93548387 86.76470588 91.11111111 75.80645161 91.11111111 89.79591837
 88.88888889]"
50.0,0.5,10.0,30.0,10.0,9.999214350289218,87.46594005449592,0.13508304940712296,386.61338803190347,367,"[91.93548387 86.76470588 91.11111111 75.80645161 91.11111111 89.79591837
 88.88888889]"
