threshold,max fairness violation,sigma gnmax,sigma threshold,budget,achieved budget,accuracy,fairness disparity gaps,expected number answered,number answered,sensitive accuracy
65.0,0.4,15.0,40.0,10.0,9.256488647239,87.64940239043824,0.19926226633562205,1003.1157253725831,1004,[86.5060241  87.92270531 85.31468531 91.56626506 89.04109589]
65.0,0.45,15.0,40.0,10.0,9.256488647239,87.64940239043824,0.19926226633562205,1003.1157253725831,1004,[86.5060241  87.92270531 85.31468531 91.56626506 89.04109589]
65.0,0.5,15.0,40.0,10.0,9.256488647239,87.64940239043824,0.19926226633562205,1003.1157253725831,1004,[86.5060241  87.92270531 85.31468531 91.56626506 89.04109589]
70.0,0.0,15.0,40.0,10.0,4.462916837546908,88.01261829652996,0.002689479474535683,295.47552758321785,317,[88.48920863 82.43243243 94.87179487 88.37209302 90.90909091]
70.0,0.05,15.0,40.0,10.0,8.259346894758293,88.82063882063882,0.043700998086141196,825.8828735779011,814,[88.98809524 89.14285714 93.75       85.92592593 83.92857143]
70.0,0.1,15.0,40.0,10.0,8.670614338344679,88.28828828828829,0.08854765849957363,903.93077124408,888,[87.70491803 87.3015873  87.2        90.47619048 91.80327869]
70.0,0.15,15.0,40.0,10.0,8.784117935990812,88.28039430449068,0.1393947209745559,922.7637407207965,913,[89.36170213 86.08247423 85.03937008 91.39072848 87.69230769]
70.0,0.2,15.0,40.0,10.0,8.845793179403673,88.06451612903226,0.18312769281480723,932.9083226683819,930,[89.47368421 85.27918782 88.54961832 86.62420382 90.76923077]
70.0,0.25,15.0,40.0,10.0,8.87241068644724,87.71367521367522,0.19363743889078722,938.1574822397965,936,[87.17277487 87.30964467 90.22556391 87.2611465  88.05970149]
70.0,0.3,15.0,40.0,10.0,8.87241068644724,87.73987206823028,0.1970442894452708,938.1574822397965,938,[86.94516971 90.86294416 88.72180451 88.53503185 79.41176471]
70.0,0.35,15.0,40.0,10.0,8.87241068644724,87.73987206823028,0.1970442894452708,938.1574822397965,938,[86.94516971 90.86294416 88.72180451 88.53503185 79.41176471]
70.0,0.4,15.0,40.0,10.0,8.87241068644724,87.73987206823028,0.1970442894452708,938.1574822397965,938,[86.94516971 90.86294416 88.72180451 88.53503185 79.41176471]
70.0,0.45,15.0,40.0,10.0,8.87241068644724,87.73987206823028,0.1970442894452708,938.1574822397965,938,[86.94516971 90.86294416 88.72180451 88.53503185 79.41176471]
70.0,0.5,15.0,40.0,10.0,8.87241068644724,87.73987206823028,0.1970442894452708,938.1574822397965,938,[86.94516971 90.86294416 88.72180451 88.53503185 79.41176471]
75.0,0.0,15.0,40.0,10.0,4.470778969319618,89.1025641025641,0.004540687019818024,286.0161679813972,312,[89.62962963 89.18918919 89.74358974 88.37209302 85.71428571]
75.0,0.05,15.0,40.0,10.0,7.902069999109351,89.11022576361222,0.04536905123668894,764.1656441318307,753,[88.95899054 87.5        90.56603774 88.88888889 92.30769231]
75.0,0.1,15.0,40.0,10.0,8.3372439135475,89.00966183574879,0.08949625981220755,840.4594786774293,828,[88.26979472 88.20224719 90.51724138 89.7810219  91.07142857]
75.0,0.15,15.0,40.0,10.0,8.408381306703754,88.6150234741784,0.13964339316455754,857.069078033872,852,[89.20454545 85.71428571 90.90909091 87.85714286 91.22807018]
75.0,0.2,15.0,40.0,10.0,8.469813107156682,88.56812933025404,0.18427296383504704,866.9586615475599,866,[89.3557423  86.95652174 88.70967742 88.73239437 88.13559322]
75.0,0.25,15.0,40.0,10.0,8.48705648629244,88.41743119266054,0.20078447852991382,870.6404745284397,872,[88.30083565 89.18918919 92.74193548 86.11111111 83.33333333]
75.0,0.3,15.0,40.0,10.0,8.48705648629244,88.22857142857143,0.20254640415836328,870.6404745284397,875,[87.25761773 88.17204301 89.51612903 88.88888889 90.        ]
75.0,0.35,15.0,40.0,10.0,8.48705648629244,88.22857142857143,0.20254640415836328,870.6404745284397,875,[87.25761773 88.17204301 89.51612903 88.88888889 90.        ]
75.0,0.4,15.0,40.0,10.0,8.48705648629244,88.22857142857143,0.20254640415836328,870.6404745284397,875,[87.25761773 88.17204301 89.51612903 88.88888889 90.        ]
75.0,0.45,15.0,40.0,10.0,8.48705648629244,88.22857142857143,0.20254640415836328,870.6404745284397,875,[87.25761773 88.17204301 89.51612903 88.88888889 90.        ]
75.0,0.5,15.0,40.0,10.0,8.48705648629244,88.22857142857143,0.20254640415836328,870.6404745284397,875,[87.25761773 88.17204301 89.51612903 88.88888889 90.        ]
80.0,0.0,15.0,40.0,10.0,4.48480040295188,88.9967637540453,0.0019232678978637896,278.2658162313462,309,[89.55223881 86.48648649 86.84210526 95.23809524 85.71428571]
80.0,0.05,15.0,40.0,10.0,7.572468893579519,89.63585434173669,0.04495980779150527,701.6847392088097,714,[91.39072848 92.46575342 85.85858586 83.33333333 93.61702128]
80.0,0.1,15.0,40.0,10.0,7.974694761853451,89.65071151358345,0.09159231256464528,773.1383944297851,773,[89.40809969 86.95652174 88.88888889 93.84615385 90.56603774]
80.0,0.15,15.0,40.0,10.0,8.053129110976707,89.54659949622166,0.13841971286714017,788.7812971936471,794,[89.96960486 92.26190476 85.45454545 90.90909091 83.63636364]
80.0,0.2,15.0,40.0,10.0,8.097842213930933,89.57816377171216,0.18634598271926306,797.3333281440998,806,[90.99099099 91.27906977 87.5        88.80597015 81.81818182]
80.0,0.25,15.0,40.0,10.0,8.115491647515988,89.50617283950618,0.19997638995656564,801.4072772352174,810,[89.48948949 94.25287356 88.39285714 88.14814815 80.35714286]
80.0,0.3,15.0,40.0,10.0,8.115491647515988,89.50617283950618,0.19997638995656564,801.4072772352174,810,[89.48948949 94.25287356 88.39285714 88.14814815 80.35714286]
80.0,0.35,15.0,40.0,10.0,8.115491647515988,89.50617283950618,0.19997638995656564,801.4072772352174,810,[89.48948949 94.25287356 88.39285714 88.14814815 80.35714286]
80.0,0.4,15.0,40.0,10.0,8.115491647515988,89.50617283950618,0.19997638995656564,801.4072772352174,810,[89.48948949 94.25287356 88.39285714 88.14814815 80.35714286]
80.0,0.45,15.0,40.0,10.0,8.115491647515988,89.50617283950618,0.19997638995656564,801.4072772352174,810,[89.48948949 94.25287356 88.39285714 88.14814815 80.35714286]
80.0,0.5,15.0,40.0,10.0,8.115491647515988,89.50617283950618,0.19997638995656564,801.4072772352174,810,[89.48948949 94.25287356 88.39285714 88.14814815 80.35714286]
85.0,0.0,15.0,40.0,10.0,4.512745133717726,89.0728476821192,0.002219759634538132,279.2224754381345,302,[90.83969466 86.30136986 91.42857143 83.33333333 95.23809524]
85.0,0.05,15.0,40.0,10.0,7.1837974088372505,89.1566265060241,0.0485562321912949,638.2720363920497,664,[89.6797153  89.70588235 80.68181818 91.22807018 95.55555556]
85.0,0.1,15.0,40.0,10.0,7.62024077876149,89.53323903818954,0.09175551243169378,704.1005121249466,707,[89.93288591 88.96551724 85.71428571 93.27731092 87.23404255]
85.0,0.15,15.0,40.0,10.0,7.716469359844689,89.3646408839779,0.13832529079334555,719.3967753025918,724,[87.33766234 91.21621622 85.85858586 91.73553719 97.91666667]
85.0,0.2,15.0,40.0,10.0,7.745852626407377,89.53804347826087,0.19125731295728365,727.6329231815523,736,[91.02564103 89.33333333 88.11881188 91.05691057 80.        ]
85.0,0.25,15.0,40.0,10.0,7.762538607606256,89.4308943089431,0.19879277457991473,731.3731573569568,738,[90.09584665 89.33333333 88.23529412 91.8699187  82.        ]
85.0,0.3,15.0,40.0,10.0,7.762538607606256,89.4308943089431,0.19879277457991473,731.3731573569568,738,[90.09584665 89.33333333 88.23529412 91.8699187  82.        ]
85.0,0.35,15.0,40.0,10.0,7.762538607606256,89.4308943089431,0.19879277457991473,731.3731573569568,738,[90.09584665 89.33333333 88.23529412 91.8699187  82.        ]
85.0,0.4,15.0,40.0,10.0,7.762538607606256,89.4308943089431,0.19879277457991473,731.3731573569568,738,[90.09584665 89.33333333 88.23529412 91.8699187  82.        ]
85.0,0.45,15.0,40.0,10.0,7.762538607606256,89.4308943089431,0.19879277457991473,731.3731573569568,738,[90.09584665 89.33333333 88.23529412 91.8699187  82.        ]
85.0,0.5,15.0,40.0,10.0,7.762538607606256,89.4308943089431,0.19879277457991473,731.3731573569568,738,[90.09584665 89.33333333 88.23529412 91.8699187  82.        ]
90.0,0.0,15.0,40.0,10.0,4.645590755591544,88.47457627118644,0.0054541978414610615,280.5040656036939,295,[87.4015748  91.66666667 94.11764706 78.04878049 95.23809524]
90.0,0.05,15.0,40.0,10.0,6.88684922336167,90.36544850498339,0.04275085974209508,579.6808117835662,602,[90.625      93.5483871  87.01298701 85.57692308 97.56097561]
90.0,0.1,15.0,40.0,10.0,7.28080257009828,90.20537124802527,0.09144109035942832,635.4085647985829,633,[90.26217228 96.15384615 82.92682927 86.48648649 95.34883721]
90.0,0.15,15.0,40.0,10.0,7.359788638748587,90.40247678018576,0.13977579752695163,650.3652315850787,646,[89.81818182 96.21212121 79.51807229 90.26548673 97.6744186 ]
90.0,0.2,15.0,40.0,10.0,7.399179211747782,90.53435114503817,0.18326719274124065,657.74366375127,655,[91.39784946 93.33333333 85.88235294 86.72566372 95.34883721]
90.0,0.25,15.0,40.0,10.0,7.42081963094069,90.41095890410959,0.19172385305908018,661.4904519417888,657,[91.42857143 92.59259259 86.04651163 86.72566372 95.34883721]
90.0,0.3,15.0,40.0,10.0,7.42081963094069,90.41095890410959,0.19172385305908018,661.4904519417888,657,[91.42857143 92.59259259 86.04651163 86.72566372 95.34883721]
90.0,0.35,15.0,40.0,10.0,7.42081963094069,90.41095890410959,0.19172385305908018,661.4904519417888,657,[91.42857143 92.59259259 86.04651163 86.72566372 95.34883721]
90.0,0.4,15.0,40.0,10.0,7.42081963094069,90.41095890410959,0.19172385305908018,661.4904519417888,657,[91.42857143 92.59259259 86.04651163 86.72566372 95.34883721]
90.0,0.45,15.0,40.0,10.0,7.42081963094069,90.41095890410959,0.19172385305908018,661.4904519417888,657,[91.42857143 92.59259259 86.04651163 86.72566372 95.34883721]
90.0,0.5,15.0,40.0,10.0,7.42081963094069,90.41095890410959,0.19172385305908018,661.4904519417888,657,[91.42857143 92.59259259 86.04651163 86.72566372 95.34883721]
95.0,0.0,15.0,40.0,10.0,4.708095656749977,89.00709219858156,0.006335206476179023,279.4940618231415,282,[87.80487805 94.11764706 83.87096774 87.5        90.        ]
95.0,0.05,15.0,40.0,10.0,6.5987696606747335,90.25735294117646,0.05565853214667399,518.983498387579,544,[90.82969432 92.98245614 90.         82.60869565 97.43589744]
95.0,0.1,15.0,40.0,10.0,6.936975051474607,90.2482269503546,0.08301790741807102,570.4236120409898,564,[89.91596639 93.22033898 90.27777778 88.65979381 87.17948718]
95.0,0.15,15.0,40.0,10.0,7.02645599173911,90.45138888888889,0.13258445421241105,582.3078145508696,576,[90.87136929 93.33333333 87.83783784 89.10891089 87.5       ]
95.0,0.2,15.0,40.0,10.0,7.065322588107095,90.32815198618307,0.15060433924811079,588.835458093991,579,[91.32231405 94.16666667 85.33333333 90.19607843 82.5       ]
95.0,0.25,15.0,40.0,10.0,7.08720058407579,90.32815198618307,0.15060433924811079,592.7101131239677,579,[91.32231405 94.16666667 85.33333333 90.19607843 82.5       ]
95.0,0.3,15.0,40.0,10.0,7.08720058407579,90.32815198618307,0.15060433924811079,592.7101131239677,579,[91.32231405 94.16666667 85.33333333 90.19607843 82.5       ]
95.0,0.35,15.0,40.0,10.0,7.08720058407579,90.32815198618307,0.15060433924811079,592.7101131239677,579,[91.32231405 94.16666667 85.33333333 90.19607843 82.5       ]
95.0,0.4,15.0,40.0,10.0,7.08720058407579,90.32815198618307,0.15060433924811079,592.7101131239677,579,[91.32231405 94.16666667 85.33333333 90.19607843 82.5       ]
95.0,0.45,15.0,40.0,10.0,7.08720058407579,90.32815198618307,0.15060433924811079,592.7101131239677,579,[91.32231405 94.16666667 85.33333333 90.19607843 82.5       ]
95.0,0.5,15.0,40.0,10.0,7.08720058407579,90.32815198618307,0.15060433924811079,592.7101131239677,579,[91.32231405 94.16666667 85.33333333 90.19607843 82.5       ]
100.0,0.0,15.0,40.0,10.0,4.751885715599224,89.75265017667844,0.008205081203821796,273.05701723030484,283,[ 88.61788618  85.29411765 100.          92.5         90.        ]
100.0,0.05,15.0,40.0,10.0,6.29438861324944,90.2892561983471,0.07196055755932096,459.131034333307,484,[91.70731707 89.32038835 90.32258065 90.78947368 84.21052632]
100.0,0.1,15.0,40.0,10.0,6.61288741257311,90.35433070866142,0.09590611311196445,502.06931578583107,508,[90.74074074 92.52336449 85.9375     92.68292683 84.61538462]
100.0,0.15,15.0,40.0,10.0,6.728889993431945,90.44834307992203,0.13356241383689,517.2107317477077,513,[91.28440367 91.74311927 87.5        91.56626506 84.61538462]
100.0,0.2,15.0,40.0,10.0,6.759680916443097,90.34749034749035,0.17207782307656377,522.1313070873549,518,[91.32420091 89.18918919 87.87878788 92.77108434 87.17948718]
100.0,0.25,15.0,40.0,10.0,6.784313444464187,90.38461538461539,0.18562462250902906,525.9429795475876,520,[90.45454545 90.99099099 89.39393939 90.47619048 89.74358974]
100.0,0.3,15.0,40.0,10.0,6.784313444464187,90.38461538461539,0.18562462250902906,525.9429795475876,520,[90.45454545 90.99099099 89.39393939 90.47619048 89.74358974]
100.0,0.35,15.0,40.0,10.0,6.784313444464187,90.38461538461539,0.18562462250902906,525.9429795475876,520,[90.45454545 90.99099099 89.39393939 90.47619048 89.74358974]
100.0,0.4,15.0,40.0,10.0,6.784313444464187,90.38461538461539,0.18562462250902906,525.9429795475876,520,[90.45454545 90.99099099 89.39393939 90.47619048 89.74358974]
100.0,0.45,15.0,40.0,10.0,6.784313444464187,90.38461538461539,0.18562462250902906,525.9429795475876,520,[90.45454545 90.99099099 89.39393939 90.47619048 89.74358974]
100.0,0.5,15.0,40.0,10.0,6.784313444464187,90.38461538461539,0.18562462250902906,525.9429795475876,520,[90.45454545 90.99099099 89.39393939 90.47619048 89.74358974]
