threshold,max fairness violation,sigma gnmax,sigma threshold,budget,achieved budget,accuracy,fairness disparity gaps,expected number answered,number answered,sensitive accuracy
30.0,0.3,10.0,20.0,5.0,4.97788776885445,88.03418803418803,0.11626797797437993,122.1286053299791,117,[87.23404255 91.30434783]
30.0,0.3,10.0,20.0,6.0,5.997945210650649,84.31372549019608,0.16485715936243703,158.00821020717882,153,[83.33333333 88.88888889]
30.0,0.3,10.0,20.0,7.0,6.98406339623246,84.84848484848484,0.17023812161279808,204.85399946955025,198,[84.14634146 88.23529412]
30.0,0.3,10.0,20.0,8.0,7.995404080312465,83.26359832635983,0.14205291444010482,247.83573536042155,239,[82.17821782 89.18918919]
30.0,0.3,10.0,20.0,9.0,8.997884421746505,84.7517730496454,0.058441598089637836,301.50923197125405,282,[84.36213992 87.17948718]
30.0,0.3,10.0,20.0,10.0,9.982750997027736,82.09876543209876,0.13350651261142013,341.6163718482015,324,[81.29496403 86.95652174]
30.0,0.3,10.0,20.0,11.0,10.993475388933078,80.51282051282051,0.07322395743802237,404.7020733980437,390,[80.         83.63636364]
30.0,0.3,10.0,20.0,12.0,11.996071327299681,84.40979955456571,0.03717528299849737,464.6408767844431,449,[84.63541667 83.07692308]
30.0,0.3,10.0,20.0,13.0,12.998776330068509,81.0916179337232,0.004082691220661017,523.9047959811203,513,[80.63781321 83.78378378]
30.0,0.3,10.0,20.0,14.0,13.99371364788523,81.61512027491409,0.03881123491581301,591.1235126848413,582,[80.6        87.80487805]
30.0,0.3,10.0,20.0,15.0,14.981410683548553,80.63492063492063,0.07549590112695087,642.9559499297744,630,[80.14705882 83.72093023]
30.0,0.3,10.0,20.0,16.0,15.984775921600644,81.94444444444444,0.03088856987918298,725.0008743468512,720,[81.84713376 82.60869565]
30.0,0.35,10.0,20.0,1.0,0.9984039918116745,100.0,0.0,3.2318639698132037,3,[ nan 100.]
30.0,0.35,10.0,20.0,2.0,1.9977038001501812,94.73684210526316,0.1764704844291268,20.464470775382583,19,[ 93.33333333 100.        ]
30.0,0.35,10.0,20.0,3.0,2.9664659258263804,82.5,0.0735927297095271,43.70314586441373,40,[81.81818182 85.71428571]
30.0,0.35,10.0,20.0,4.0,3.9912576931696684,89.23076923076923,0.08000007733325559,67.83483391525613,65,[88.67924528 91.66666667]
30.0,0.35,10.0,20.0,5.0,4.97788776885445,88.03418803418803,0.11626797797437993,122.1286053299791,117,[87.23404255 91.30434783]
30.0,0.35,10.0,20.0,6.0,5.997945210650649,84.31372549019608,0.16485715936243703,158.00821020717882,153,[83.33333333 88.88888889]
30.0,0.35,10.0,20.0,7.0,6.98406339623246,84.84848484848484,0.17023812161279808,204.85399946955025,198,[84.14634146 88.23529412]
30.0,0.35,10.0,20.0,8.0,7.995404080312465,83.26359832635983,0.14205291444010482,247.83573536042155,239,[82.17821782 89.18918919]
30.0,0.35,10.0,20.0,9.0,8.997884421746505,84.21052631578948,0.054884989020914376,301.50923197125405,285,[85.36585366 76.92307692]
30.0,0.35,10.0,20.0,10.0,9.982750997027736,82.09876543209876,0.13350651261142013,341.6163718482015,324,[81.29496403 86.95652174]
30.0,0.35,10.0,20.0,11.0,10.993475388933078,80.51282051282051,0.07322395743802237,404.7020733980437,390,[80.         83.63636364]
30.0,0.35,10.0,20.0,12.0,11.996071327299681,84.070796460177,0.03930408192435347,464.6408767844431,452,[84.2377261  83.07692308]
30.0,0.35,10.0,20.0,13.0,12.998776330068509,81.0916179337232,0.004082691220661017,523.9047959811203,513,[80.63781321 83.78378378]
30.0,0.35,10.0,20.0,14.0,13.99371364788523,81.61512027491409,0.03881123491581301,591.1235126848413,582,[80.6        87.80487805]
30.0,0.35,10.0,20.0,15.0,14.981410683548553,80.63492063492063,0.07549590112695087,642.9559499297744,630,[80.14705882 83.72093023]
30.0,0.35,10.0,20.0,16.0,15.984775921600644,81.94444444444444,0.03088856987918298,725.0008743468512,720,[81.84713376 82.60869565]
30.0,0.4,10.0,20.0,1.0,0.9984039918116745,100.0,0.0,3.2318639698132037,3,[ nan 100.]
30.0,0.4,10.0,20.0,2.0,1.9977038001501812,94.73684210526316,0.1764704844291268,20.464470775382583,19,[ 93.33333333 100.        ]
30.0,0.4,10.0,20.0,3.0,2.9664659258263804,82.5,0.0735927297095271,43.70314586441373,40,[81.81818182 85.71428571]
30.0,0.4,10.0,20.0,4.0,3.9912576931696684,89.23076923076923,0.08000007733325559,67.83483391525613,65,[88.67924528 91.66666667]
30.0,0.4,10.0,20.0,5.0,4.97788776885445,88.03418803418803,0.11626797797437993,122.1286053299791,117,[87.23404255 91.30434783]
30.0,0.4,10.0,20.0,6.0,5.997945210650649,84.31372549019608,0.16485715936243703,158.00821020717882,153,[83.33333333 88.88888889]
30.0,0.4,10.0,20.0,7.0,6.98406339623246,84.84848484848484,0.17023812161279808,204.85399946955025,198,[84.14634146 88.23529412]
30.0,0.4,10.0,20.0,8.0,7.995404080312465,83.26359832635983,0.14205291444010482,247.83573536042155,239,[82.17821782 89.18918919]
30.0,0.4,10.0,20.0,9.0,8.997884421746505,83.97212543554006,0.05256270381079636,301.50923197125405,287,[83.46774194 87.17948718]
30.0,0.4,10.0,20.0,10.0,9.982750997027736,82.09876543209876,0.13350651261142013,341.6163718482015,324,[81.29496403 86.95652174]
30.0,0.4,10.0,20.0,11.0,10.993475388933078,80.51282051282051,0.07322395743802237,404.7020733980437,390,[80.         83.63636364]
30.0,0.4,10.0,20.0,12.0,11.996071327299681,83.92070484581498,0.04070508634610992,464.6408767844431,454,[83.54755784 86.15384615]
30.0,0.4,10.0,20.0,13.0,12.998776330068509,81.0916179337232,0.004082691220661017,523.9047959811203,513,[80.63781321 83.78378378]
30.0,0.4,10.0,20.0,14.0,13.99371364788523,81.61512027491409,0.03881123491581301,591.1235126848413,582,[80.6        87.80487805]
30.0,0.4,10.0,20.0,15.0,14.981410683548553,80.63492063492063,0.07549590112695087,642.9559499297744,630,[80.14705882 83.72093023]
30.0,0.4,10.0,20.0,16.0,15.984775921600644,81.94444444444444,0.03088856987918298,725.0008743468512,720,[81.84713376 82.60869565]
30.0,0.45,10.0,20.0,1.0,0.9984039918116745,100.0,0.0,3.2318639698132037,3,[ nan 100.]
30.0,0.45,10.0,20.0,2.0,1.9977038001501812,94.73684210526316,0.1764704844291268,20.464470775382583,19,[ 93.33333333 100.        ]
30.0,0.45,10.0,20.0,3.0,2.9664659258263804,82.5,0.0735927297095271,43.70314586441373,40,[81.81818182 85.71428571]
30.0,0.45,10.0,20.0,4.0,3.9912576931696684,89.23076923076923,0.08000007733325559,67.83483391525613,65,[88.67924528 91.66666667]
30.0,0.45,10.0,20.0,5.0,4.97788776885445,88.03418803418803,0.11626797797437993,122.1286053299791,117,[87.23404255 91.30434783]
30.0,0.45,10.0,20.0,6.0,5.997945210650649,84.31372549019608,0.16485715936243703,158.00821020717882,153,[83.33333333 88.88888889]
30.0,0.45,10.0,20.0,7.0,6.98406339623246,84.84848484848484,0.17023812161279808,204.85399946955025,198,[84.14634146 88.23529412]
30.0,0.45,10.0,20.0,8.0,7.995404080312465,83.26359832635983,0.14205291444010482,247.83573536042155,239,[82.17821782 89.18918919]
30.0,0.45,10.0,20.0,9.0,8.997884421746505,83.97212543554006,0.05256270381079636,301.50923197125405,287,[83.46774194 87.17948718]
30.0,0.45,10.0,20.0,10.0,9.982750997027736,82.09876543209876,0.13350651261142013,341.6163718482015,324,[81.29496403 86.95652174]
30.0,0.45,10.0,20.0,11.0,10.993475388933078,80.51282051282051,0.07322395743802237,404.7020733980437,390,[80.         83.63636364]
30.0,0.45,10.0,20.0,12.0,11.996071327299681,83.92070484581498,0.04070508634610992,464.6408767844431,454,[83.54755784 86.15384615]
30.0,0.45,10.0,20.0,13.0,12.998776330068509,81.0916179337232,0.004082691220661017,523.9047959811203,513,[80.63781321 83.78378378]
30.0,0.45,10.0,20.0,14.0,13.99371364788523,81.61512027491409,0.03881123491581301,591.1235126848413,582,[80.6        87.80487805]
30.0,0.45,10.0,20.0,15.0,14.981410683548553,80.63492063492063,0.07549590112695087,642.9559499297744,630,[80.14705882 83.72093023]
30.0,0.45,10.0,20.0,16.0,15.984775921600644,81.94444444444444,0.03088856987918298,725.0008743468512,720,[81.84713376 82.60869565]
30.0,0.5,10.0,20.0,1.0,0.9984039918116745,100.0,0.0,3.2318639698132037,3,[ nan 100.]
30.0,0.5,10.0,20.0,2.0,1.9977038001501812,94.73684210526316,0.1764704844291268,20.464470775382583,19,[ 93.33333333 100.        ]
30.0,0.5,10.0,20.0,3.0,2.9664659258263804,82.5,0.0735927297095271,43.70314586441373,40,[81.81818182 85.71428571]
30.0,0.5,10.0,20.0,4.0,3.9912576931696684,89.23076923076923,0.08000007733325559,67.83483391525613,65,[88.67924528 91.66666667]
30.0,0.5,10.0,20.0,5.0,4.97788776885445,88.03418803418803,0.11626797797437993,122.1286053299791,117,[87.23404255 91.30434783]
30.0,0.5,10.0,20.0,6.0,5.997945210650649,84.31372549019608,0.16485715936243703,158.00821020717882,153,[83.33333333 88.88888889]
30.0,0.5,10.0,20.0,7.0,6.98406339623246,84.84848484848484,0.17023812161279808,204.85399946955025,198,[84.14634146 88.23529412]
30.0,0.5,10.0,20.0,8.0,7.995404080312465,83.26359832635983,0.14205291444010482,247.83573536042155,239,[82.17821782 89.18918919]
30.0,0.5,10.0,20.0,9.0,8.997884421746505,83.97212543554006,0.05256270381079636,301.50923197125405,287,[83.46774194 87.17948718]
30.0,0.5,10.0,20.0,10.0,9.982750997027736,82.09876543209876,0.13350651261142013,341.6163718482015,324,[81.29496403 86.95652174]
30.0,0.5,10.0,20.0,11.0,10.993475388933078,80.51282051282051,0.07322395743802237,404.7020733980437,390,[80.         83.63636364]
30.0,0.5,10.0,20.0,12.0,11.996071327299681,83.92070484581498,0.04070508634610992,464.6408767844431,454,[83.54755784 86.15384615]
30.0,0.5,10.0,20.0,13.0,12.998776330068509,81.0916179337232,0.004082691220661017,523.9047959811203,513,[80.63781321 83.78378378]
30.0,0.5,10.0,20.0,14.0,13.99371364788523,81.61512027491409,0.03881123491581301,591.1235126848413,582,[80.6        87.80487805]
30.0,0.5,10.0,20.0,15.0,14.981410683548553,80.63492063492063,0.07549590112695087,642.9559499297744,630,[80.14705882 83.72093023]
30.0,0.5,10.0,20.0,16.0,15.984775921600644,81.94444444444444,0.03088856987918298,725.0008743468512,720,[81.84713376 82.60869565]
