threshold,max fairness violation,sigma gnmax,sigma threshold,budget,achieved budget,accuracy,fairness disparity gaps,expected number answered,number answered,sensitive accuracy
160.0,0.15,20.0,110.0,10.0,2.654810375333134,91.42259414225941,0.10946475631845409,483.6744882261831,478,[92.56198347 90.25423729]
160.0,0.2,20.0,110.0,10.0,2.656215345675024,91.42259414225941,0.10946475631845409,486.10353373269226,478,[92.56198347 90.25423729]
160.0,0.25,20.0,110.0,10.0,2.656215345675024,91.42259414225941,0.10946475631845409,486.10353373269226,478,[92.56198347 90.25423729]
160.0,0.3,20.0,110.0,10.0,2.656215345675024,91.42259414225941,0.10946475631845409,486.10353373269226,478,[92.56198347 90.25423729]
160.0,0.35,20.0,110.0,10.0,2.656215345675024,91.42259414225941,0.10946475631845409,486.10353373269226,478,[92.56198347 90.25423729]
160.0,0.4,20.0,110.0,10.0,2.656215345675024,91.42259414225941,0.10946475631845409,486.10353373269226,478,[92.56198347 90.25423729]
160.0,0.45,20.0,110.0,10.0,2.656215345675024,91.42259414225941,0.10946475631845409,486.10353373269226,478,[92.56198347 90.25423729]
160.0,0.5,20.0,110.0,10.0,2.656215345675024,91.42259414225941,0.10946475631845409,486.10353373269226,478,[92.56198347 90.25423729]
170.0,0.0,20.0,110.0,10.0,2.1119192430981304,90.35714285714286,0.04189043796771364,291.2433679711063,280,[89.58333333 91.17647059]
170.0,0.05,20.0,110.0,10.0,2.3010677820823835,91.47058823529412,0.04930555216531658,351.5258243638894,340,[92.22222222 90.625     ]
170.0,0.1,20.0,110.0,10.0,2.4904884965749874,92.53012048192771,0.09678325041788408,431.50965473307275,415,[94.31279621 90.68627451]
170.0,0.15,20.0,110.0,10.0,2.5325868334778154,92.48291571753987,0.11006864441020678,450.1608174766481,439,[94.14414414 90.78341014]
170.0,0.2,20.0,110.0,10.0,2.533640563308549,92.48291571753987,0.11006864441020678,451.85893223966565,439,[94.14414414 90.78341014]
170.0,0.25,20.0,110.0,10.0,2.533640563308549,92.48291571753987,0.11006864441020678,451.85893223966565,439,[94.14414414 90.78341014]
170.0,0.3,20.0,110.0,10.0,2.533640563308549,92.48291571753987,0.11006864441020678,451.85893223966565,439,[94.14414414 90.78341014]
170.0,0.35,20.0,110.0,10.0,2.533640563308549,92.48291571753987,0.11006864441020678,451.85893223966565,439,[94.14414414 90.78341014]
170.0,0.4,20.0,110.0,10.0,2.533640563308549,92.48291571753987,0.11006864441020678,451.85893223966565,439,[94.14414414 90.78341014]
170.0,0.45,20.0,110.0,10.0,2.533640563308549,92.48291571753987,0.11006864441020678,451.85893223966565,439,[94.14414414 90.78341014]
170.0,0.5,20.0,110.0,10.0,2.533640563308549,92.48291571753987,0.11006864441020678,451.85893223966565,439,[94.14414414 90.78341014]
180.0,0.0,20.0,110.0,10.0,2.0539132621773386,90.44117647058823,0.045314273550168996,282.3445711793616,272,[91.54929577 89.23076923]
180.0,0.05,20.0,110.0,10.0,2.207484758314826,91.53605015673982,0.05361231342189952,326.3909686757493,319,[92.30769231 90.66666667]
180.0,0.1,20.0,110.0,10.0,2.3692566483946447,92.56410256410257,0.09616152379984676,398.0148859726135,390,[91.54228856 93.65079365]
180.0,0.15,20.0,110.0,10.0,2.411910455006677,92.45742092457421,0.11653276919357103,416.886810686938,411,[93.30143541 91.58415842]
