threshold,max fairness violation,sigma gnmax,sigma threshold,budget,achieved budget,accuracy,fairness disparity gaps,expected number answered,number answered,sensitive accuracy
30.0,0.0,10.0,30.0,1.0,0.8929195178413387,100.0,0.9999900000999989,1.8333548401020257,2,[ nan  nan  nan 100.  nan  nan  nan]
30.0,0.0,10.0,30.0,2.0,1.976982165645287,95.23809523809524,0.5499902250998865,20.457468986841047,21,"[100.         100.         100.          85.71428571 100.
 100.         100.        ]"
30.0,0.0,10.0,30.0,3.0,2.995286727913771,88.37209302325581,0.5952281917099533,43.917157113462636,43,"[ 80.          50.         100.          90.90909091 100.
  83.33333333 100.        ]"
30.0,0.0,10.0,30.0,4.0,3.998260378260814,86.25,0.3069822719554042,82.57331780419308,80,"[ 81.25        62.5         87.5         93.33333333 100.
  88.88888889  88.88888889]"
30.0,0.0,10.0,30.0,5.0,4.99772845541838,83.62068965517241,0.263304856138894,119.46305905234321,116,"[81.81818182 76.92307692 88.88888889 87.5        90.         70.58823529
 91.66666667]"
30.0,0.0,10.0,30.0,6.0,5.978258149108375,79.60526315789474,0.21699308504160741,159.5258021090789,152,"[74.07407407 79.16666667 76.19047619 86.20689655 76.47058824 76.19047619
 92.30769231]"
30.0,0.0,10.0,30.0,7.0,6.99340950813542,81.18811881188118,0.1306177448858012,206.77501166812243,202,"[83.33333333 72.97297297 80.76923077 91.17647059 80.         80.76923077
 78.26086957]"
30.0,0.0,10.0,30.0,8.0,7.135967663175847,83.80952380952381,-1.3888883487744863e-07,214.5895799302424,210,"[87.17948718 81.08108108 73.07692308 89.18918919 80.95238095 81.48148148
 91.30434783]"
30.0,0.0,10.0,30.0,9.0,7.135967663175847,83.80952380952381,-1.3888883487744863e-07,214.5895799302424,210,"[87.17948718 81.08108108 73.07692308 89.18918919 80.95238095 81.48148148
 91.30434783]"
30.0,0.0,10.0,30.0,10.0,7.135967663175847,83.80952380952381,-1.3888883487744863e-07,214.5895799302424,210,"[87.17948718 81.08108108 73.07692308 89.18918919 80.95238095 81.48148148
 91.30434783]"
30.0,0.05,10.0,30.0,1.0,0.8929195178413387,100.0,0.9999900000999989,1.8333548401020257,2,[ nan  nan  nan 100.  nan  nan  nan]
30.0,0.05,10.0,30.0,2.0,1.976982165645287,95.23809523809524,0.5499902250998865,20.457468986841047,21,"[100.         100.         100.          85.71428571 100.
 100.         100.        ]"
30.0,0.05,10.0,30.0,3.0,2.995286727913771,88.37209302325581,0.5952281917099533,43.917157113462636,43,"[ 80.          50.         100.          90.90909091 100.
  83.33333333 100.        ]"
30.0,0.05,10.0,30.0,4.0,3.998260378260814,86.25,0.3069822719554042,82.57331780419308,80,"[ 81.25        62.5         87.5         93.33333333 100.
  88.88888889  88.88888889]"
30.0,0.05,10.0,30.0,5.0,4.99772845541838,83.62068965517241,0.263304856138894,119.46305905234321,116,"[81.81818182 76.92307692 88.88888889 87.5        90.         70.58823529
 91.66666667]"
30.0,0.05,10.0,30.0,6.0,5.978258149108375,79.60526315789474,0.21699308504160741,159.5258021090789,152,"[74.07407407 79.16666667 76.19047619 86.20689655 76.47058824 76.19047619
 92.30769231]"
30.0,0.05,10.0,30.0,7.0,6.986153182610369,81.86274509803921,0.19361011891312474,205.29151662171503,204,"[83.78378378 81.08108108 76.92307692 91.17647059 80.         74.07407407
 82.60869565]"
30.0,0.05,10.0,30.0,8.0,7.975187505405467,82.37704918032787,0.06246781491355613,258.22678477815947,244,"[78.57142857 82.22222222 84.375      81.39534884 76.         83.33333333
 92.59259259]"
30.0,0.05,10.0,30.0,9.0,8.989136238901585,83.43949044585987,0.0510022163033132,320.59025329463657,314,"[78.43137255 81.48148148 74.41860465 85.45454545 89.18918919 87.80487805
 90.90909091]"
30.0,0.05,10.0,30.0,10.0,9.999822346288045,84.0909090909091,0.04671773429938997,399.3898054407047,396,"[81.53846154 81.69014085 77.55102041 90.76923077 88.88888889 84.61538462
 82.5       ]"
30.0,0.1,10.0,30.0,1.0,0.8929195178413387,100.0,0.9999900000999989,1.8333548401020257,2,[ nan  nan  nan 100.  nan  nan  nan]
30.0,0.1,10.0,30.0,2.0,1.976982165645287,95.23809523809524,0.5499902250998865,20.457468986841047,21,"[100.         100.         100.          85.71428571 100.
 100.         100.        ]"
30.0,0.1,10.0,30.0,3.0,2.995286727913771,88.37209302325581,0.5952281917099533,43.917157113462636,43,"[ 80.          50.         100.          90.90909091 100.
  83.33333333 100.        ]"
30.0,0.1,10.0,30.0,4.0,3.998260378260814,86.25,0.3069822719554042,82.57331780419308,80,"[ 81.25        62.5         87.5         93.33333333 100.
  88.88888889  88.88888889]"
30.0,0.1,10.0,30.0,5.0,4.99772845541838,83.62068965517241,0.263304856138894,119.46305905234321,116,"[81.81818182 76.92307692 88.88888889 87.5        90.         70.58823529
 91.66666667]"
30.0,0.1,10.0,30.0,6.0,5.972505151048322,83.11688311688312,0.2902529124132614,159.6753638803388,154,"[82.14285714 87.5        81.81818182 89.65517241 88.23529412 66.66666667
 84.61538462]"
30.0,0.1,10.0,30.0,7.0,6.998540824649095,81.09452736318408,0.223717338833958,208.49135823780767,201,"[69.44444444 77.77777778 69.23076923 91.17647059 90.         84.61538462
 91.30434783]"
30.0,0.1,10.0,30.0,8.0,7.991459557706893,81.78137651821862,0.13603581693540878,256.7495330943316,247,"[76.74418605 80.         84.375      83.72093023 72.         90.625
 85.18518519]"
30.0,0.1,10.0,30.0,9.0,8.979619577065142,86.03174603174604,0.0863542012640438,325.47949604294837,315,"[82.35294118 74.07407407 93.02325581 94.64285714 83.78378378 85.36585366
 90.90909091]"
30.0,0.1,10.0,30.0,10.0,9.990927812835473,84.1025641025641,0.09738417063997779,407.77319199120905,390,"[76.5625     81.69014085 79.16666667 87.5        92.30769231 82.35294118
 92.5       ]"
30.0,0.15,10.0,30.0,1.0,0.8929195178413387,100.0,0.9999900000999989,1.8333548401020257,2,[ nan  nan  nan 100.  nan  nan  nan]
30.0,0.15,10.0,30.0,2.0,1.976982165645287,95.23809523809524,0.5499902250998865,20.457468986841047,21,"[100.         100.         100.          85.71428571 100.
 100.         100.        ]"
30.0,0.15,10.0,30.0,3.0,2.995286727913771,88.37209302325581,0.5952281917099533,43.917157113462636,43,"[ 80.          50.         100.          90.90909091 100.
  83.33333333 100.        ]"
