threshold,max fairness violation,sigma gnmax,sigma threshold,budget,achieved budget,accuracy,fairness disparity gaps,expected number answered,number answered,sensitive accuracy
100.0,0.0,10.0,100.0,10.0,3.51027503924901,83.79446640316206,0.0008939864456075641,248.35321986904992,253,[84.66666667 82.52427184]
100.0,0.05,10.0,100.0,10.0,9.994992684089235,87.0487106017192,0.04690690858897206,1752.3314056860252,1745,[86.95652174 87.19068413]
100.0,0.1,10.0,100.0,10.0,9.991727109539088,86.39222412807318,0.0905290740973625,1780.4812223967601,1749,[87.37040528 84.88372093]
100.0,0.15,10.0,100.0,10.0,9.999919796519384,87.62541806020067,0.1362276114199068,1786.6907455211358,1794,[86.78213309 88.95265423]
100.0,0.2,10.0,100.0,10.0,9.996304673855182,87.02081051478642,0.15349777308459828,1812.7331709330895,1826,[86.48164727 87.87023977]
100.0,0.25,10.0,100.0,10.0,9.996304673855182,87.02081051478642,0.15349777308459828,1812.7331709330895,1826,[86.48164727 87.87023977]
100.0,0.3,10.0,100.0,10.0,9.996304673855182,87.02081051478642,0.15349777308459828,1812.7331709330895,1826,[86.48164727 87.87023977]
100.0,0.35,10.0,100.0,10.0,9.996304673855182,87.02081051478642,0.15349777308459828,1812.7331709330895,1826,[86.48164727 87.87023977]
100.0,0.4,10.0,100.0,10.0,9.996304673855182,87.02081051478642,0.15349777308459828,1812.7331709330895,1826,[86.48164727 87.87023977]
100.0,0.45,10.0,100.0,10.0,9.996304673855182,87.02081051478642,0.15349777308459828,1812.7331709330895,1826,[86.48164727 87.87023977]
100.0,0.5,10.0,100.0,10.0,9.996304673855182,87.02081051478642,0.15349777308459828,1812.7331709330895,1826,[86.48164727 87.87023977]
105.0,0.0,10.0,100.0,10.0,3.481021759745201,83.59375,0.00249064966525131,247.34263815586294,256,[84.10596026 82.85714286]
105.0,0.05,10.0,100.0,10.0,9.989299617619748,87.04572098475967,0.036679093649057304,1737.208343136986,1706,[86.82170543 87.38872404]
105.0,0.1,10.0,100.0,10.0,9.99937646831664,86.86006825938567,0.09170760931832922,1783.0021850175822,1758,[86.82242991 86.91860465]
105.0,0.15,10.0,100.0,10.0,9.985377147697875,86.7387592487194,0.13224911010246004,1787.1057522644926,1757,[87.18428438 86.04651163]
105.0,0.2,10.0,100.0,10.0,9.990860454215051,87.36203090507726,0.1576438627895756,1811.0929963623796,1812,[87.72563177 86.78977273]
105.0,0.25,10.0,100.0,10.0,9.990860454215051,87.32782369146005,0.15902607308412536,1811.0929963623796,1815,[87.30873087 87.35795455]
105.0,0.3,10.0,100.0,10.0,9.990860454215051,87.32782369146005,0.15902607308412536,1811.0929963623796,1815,[87.30873087 87.35795455]
105.0,0.35,10.0,100.0,10.0,9.990860454215051,87.32782369146005,0.15902607308412536,1811.0929963623796,1815,[87.30873087 87.35795455]
105.0,0.4,10.0,100.0,10.0,9.990860454215051,87.32782369146005,0.15902607308412536,1811.0929963623796,1815,[87.30873087 87.35795455]
105.0,0.45,10.0,100.0,10.0,9.990860454215051,87.32782369146005,0.15902607308412536,1811.0929963623796,1815,[87.30873087 87.35795455]
105.0,0.5,10.0,100.0,10.0,9.990860454215051,87.32782369146005,0.15902607308412536,1811.0929963623796,1815,[87.30873087 87.35795455]
110.0,0.0,10.0,100.0,10.0,3.563424954314092,83.89513108614233,0.0006837526025287866,250.66731018812763,267,[84.17721519 83.48623853]
110.0,0.05,10.0,100.0,10.0,9.985830256369843,87.41457858769931,0.04337321322276988,1762.0964795023028,1756,[86.61048689 88.6627907 ]
110.0,0.1,10.0,100.0,10.0,9.99823846149717,87.08946772366932,0.08286421129486171,1781.3965442619606,1766,[87.73234201 86.08695652]
110.0,0.15,10.0,100.0,10.0,9.992039311841829,87.45098039215686,0.12944645846939773,1797.3328903956447,1785,[86.50137741 88.93678161]
110.0,0.2,10.0,100.0,10.0,9.989269028118233,87.56786102062975,0.16041719083326883,1833.1655470523408,1842,[88.18827709 86.59217877]
110.0,0.25,10.0,100.0,10.0,9.989269028118233,87.52025931928688,0.16447437260160236,1833.1655470523408,1851,[86.56056587 89.02777778]
110.0,0.3,10.0,100.0,10.0,9.989269028118233,87.52025931928688,0.16447437260160236,1833.1655470523408,1851,[86.56056587 89.02777778]
110.0,0.35,10.0,100.0,10.0,9.989269028118233,87.52025931928688,0.16447437260160236,1833.1655470523408,1851,[86.56056587 89.02777778]
110.0,0.4,10.0,100.0,10.0,9.989269028118233,87.52025931928688,0.16447437260160236,1833.1655470523408,1851,[86.56056587 89.02777778]
110.0,0.45,10.0,100.0,10.0,9.989269028118233,87.52025931928688,0.16447437260160236,1833.1655470523408,1851,[86.56056587 89.02777778]
110.0,0.5,10.0,100.0,10.0,9.989269028118233,87.52025931928688,0.16447437260160236,1833.1655470523408,1851,[86.56056587 89.02777778]
115.0,0.0,10.0,100.0,10.0,3.5269646466795677,83.52490421455938,0.003288677434618026,254.1704218470476,261,[83.00653595 84.25925926]
115.0,0.05,10.0,100.0,10.0,9.991586433461462,87.02374378796245,0.04679617396437469,1818.2148976620258,1811,[87.81588448 85.77524893]
115.0,0.1,10.0,100.0,10.0,9.987345880435075,87.39400791407574,0.08759357776701066,1785.2690803496675,1769,[86.45640074 88.85672938]
115.0,0.15,10.0,100.0,10.0,9.999882354381441,87.13646532438479,0.12299245968948525,1813.1606037008278,1788,[86.72161172 87.78735632]
115.0,0.2,10.0,100.0,10.0,9.995311028336289,87.08446866485014,0.1533423903435746,1833.1527667493438,1835,[86.8867083  87.39495798]
115.0,0.25,10.0,100.0,10.0,9.995311028336289,87.06009745533298,0.158806897013283,1833.1527667493438,1847,[87.58865248 86.23087622]
115.0,0.3,10.0,100.0,10.0,9.995311028336289,87.06009745533298,0.158806897013283,1833.1527667493438,1847,[87.58865248 86.23087622]
115.0,0.35,10.0,100.0,10.0,9.995311028336289,87.06009745533298,0.158806897013283,1833.1527667493438,1847,[87.58865248 86.23087622]
115.0,0.4,10.0,100.0,10.0,9.995311028336289,87.06009745533298,0.158806897013283,1833.1527667493438,1847,[87.58865248 86.23087622]
115.0,0.45,10.0,100.0,10.0,9.995311028336289,87.06009745533298,0.158806897013283,1833.1527667493438,1847,[87.58865248 86.23087622]
115.0,0.5,10.0,100.0,10.0,9.995311028336289,87.06009745533298,0.158806897013283,1833.1527667493438,1847,[87.58865248 86.23087622]
120.0,0.0,10.0,100.0,10.0,3.4621195659842403,84.79087452471482,0.0024778662821953734,256.34735234563476,263,[84.51612903 85.18518519]
120.0,0.05,10.0,100.0,10.0,9.988849036641321,87.59647188533627,0.04777513141771306,1807.1907229366645,1814,[86.57657658 89.20454545]
120.0,0.1,10.0,100.0,10.0,9.995107803097792,87.61643835616438,0.09716200169848366,1850.5883499842716,1825,[87.99283154 87.02397743]
120.0,0.15,10.0,100.0,10.0,9.995721831925472,87.27777777777777,0.13054045690252786,1813.3388397950662,1800,[85.83106267 89.5565093 ]
120.0,0.2,10.0,100.0,10.0,9.999637640876706,87.73072747014115,0.1548210140031815,1836.819599975271,1842,[87.21136767 88.54748603]
120.0,0.25,10.0,100.0,10.0,9.999637640876706,87.7088948787062,0.1608327859854225,1836.819599975271,1855,[88.0952381  87.10124827]
120.0,0.3,10.0,100.0,10.0,9.999637640876706,87.7088948787062,0.1608327859854225,1836.819599975271,1855,[88.0952381  87.10124827]
120.0,0.35,10.0,100.0,10.0,9.999637640876706,87.7088948787062,0.1608327859854225,1836.819599975271,1855,[88.0952381  87.10124827]
120.0,0.4,10.0,100.0,10.0,9.999637640876706,87.7088948787062,0.1608327859854225,1836.819599975271,1855,[88.0952381  87.10124827]
120.0,0.45,10.0,100.0,10.0,9.999637640876706,87.7088948787062,0.1608327859854225,1836.819599975271,1855,[88.0952381  87.10124827]
120.0,0.5,10.0,100.0,10.0,9.999637640876706,87.7088948787062,0.1608327859854225,1836.819599975271,1855,[88.0952381  87.10124827]
125.0,0.0,10.0,100.0,10.0,3.433970569524058,83.07692307692308,0.00024031839552823842,254.05647074108737,260,[79.73856209 87.85046729]
125.0,0.05,10.0,100.0,10.0,9.999465129239141,87.24212812160695,0.0479233004760144,1833.7494424412057,1842,[87.38898757 87.01117318]
125.0,0.1,10.0,100.0,10.0,9.993650271282572,87.34315330060011,0.09369375180514938,1833.920222199393,1833,[86.70829616 88.34269663]
